order_i,orig_i,y_dirty,pcc,pcc_smooth,delta,pred_anom
108,124,0,0.8364758,0.8281781,0.7749482,0
109,127,0,0.82401866,0.8286548,0.7749482,0
110,128,0,0.86642116,0.8286548,0.7749482,0
111,129,0,0.8454066,0.8286548,0.7749482,0
112,130,0,0.8237363,0.8286548,0.7749482,0
113,131,0,0.8222597,0.8286548,0.7749482,0
114,132,0,0.8170978,0.8286548,0.7749482,0
115,133,0,0.8363586,0.8310322,0.7749482,0
116,134,0,0.8310322,0.8286548,0.7749482,0
117,135,0,0.79027677,0.8286548,0.7749482,0
118,136,0,0.81405526,0.8286548,0.7749482,0
119,137,0,0.7489621,0.82933754,0.7749482,0
120,138,0,0.83122027,0.82933754,0.7749482,0
121,139,0,0.80471265,0.8286548,0.7749482,0
122,140,0,0.74648684,0.8275658,0.7749482,0
123,141,0,0.8098978,0.8275658,0.7749482,0
124,143,0,0.83766466,0.8286548,0.7749482,0
125,145,0,0.835771,0.8286548,0.7749482,0
126,146,0,0.76110435,0.8286548,0.7749482,0
127,147,0,0.8387198,0.8275658,0.7749482,0
128,148,0,0.770508,0.8275658,0.7749482,0
129,149,0,0.8173148,0.8275658,0.7749482,0
130,150,0,0.84502274,0.8275658,0.7749482,0
131,152,0,0.7728591,0.8275658,0.7749482,0
132,153,0,0.71436596,0.8252889,0.7749482,0
133,154,0,0.81846505,0.8242741,0.7749482,0
134,155,0,0.80634886,0.82401866,0.7749482,0
135,156,0,0.7925761,0.82401866,0.7749482,0
136,157,0,0.7904084,0.8237363,0.7749482,0
137,158,0,0.87481254,0.82353145,0.7749482,0
138,159,0,0.8386431,0.82353145,0.7749482,0
139,160,0,0.558782,0.82353145,0.7749482,0
140,161,0,0.8468098,0.82353145,0.7749482,0
141,162,0,0.8608029,0.82285905,0.7749482,0
142,163,0,0.82285905,0.82285905,0.7749482,0
143,164,0,0.75415283,0.82285905,0.7749482,0
144,166,0,0.84037185,0.82285905,0.7749482,0
145,167,0,0.860449,0.8222597,0.7749482,0
146,168,0,0.8348445,0.8222597,0.7749482,0
147,169,0,0.8213011,0.8222597,0.7749482,0
148,171,0,0.8707136,0.82285905,0.7749482,0
149,172,0,0.7056124,0.8222597,0.7749482,0
150,173,0,0.8183082,0.8220474,0.7749482,0
151,174,0,0.69742715,0.8220474,0.7749482,0
152,175,0,0.8483693,0.8220474,0.7749482,0
153,176,0,0.8356684,0.8222597,0.7749482,0
154,177,0,0.6795,0.8222597,0.7749482,0
155,178,0,0.62534976,0.82285905,0.7749482,0
156,179,0,0.7337805,0.8222597,0.7749482,0
157,180,0,0.8286548,0.8222597,0.7749482,0
158,181,0,0.7377869,0.8220474,0.7749482,0
159,183,0,0.8458611,0.8213011,0.7749482,0
160,184,0,0.7227267,0.81846505,0.7749482,0
161,186,0,0.67002314,0.81846505,0.7749482,0
162,187,0,0.7481825,0.81846505,0.7749482,0
163,188,0,0.86441344,0.81846505,0.7749482,0
164,189,0,0.855845,0.8183082,0.7749482,0
165,190,0,0.8557876,0.81846505,0.7749482,0
166,191,0,0.82353145,0.81846505,0.7749482,0
167,192,0,0.8661154,0.81846505,0.7749482,0
168,193,0,0.83560216,0.81923443,0.7749482,0
169,194,0,0.82933754,0.81923443,0.7749482,0
170,195,0,0.84030986,0.8213011,0.7749482,0
171,196,0,0.75455415,0.81972826,0.7749482,0
172,197,0,0.6710167,0.8213011,0.7749482,0
173,198,0,0.85060805,0.8220474,0.7749482,0
174,199,0,0.8885541,0.8220474,0.7749482,0
175,201,0,0.86952317,0.8213011,0.7749482,0
176,202,0,0.81448877,0.81972826,0.7749482,0
177,203,0,0.8220474,0.8213011,0.7749482,0
178,204,0,0.8242741,0.8213011,0.7749482,0
179,205,0,0.86380535,0.8213011,0.7749482,0
180,206,0,0.7495936,0.8213011,0.7749482,0
181,207,0,0.576321,0.8213011,0.7749482,0
182,208,0,0.8160152,0.8213011,0.7749482,0
183,209,0,0.80200577,0.8213011,0.7749482,0
184,210,0,0.75408095,0.8220474,0.7749482,0
185,211,0,0.8167555,0.82285905,0.7749482,0
186,212,0,0.7505341,0.82353145,0.7749482,0
187,213,0,0.74036723,0.8242741,0.7749482,0
188,214,0,0.828486,0.82353145,0.7749482,0
189,215,0,0.8528001,0.82285905,0.7749482,0
190,216,0,0.84027773,0.82353145,0.7749482,0
191,217,0,0.8072185,0.82285905,0.7749482,0
192,218,0,0.8470561,0.8220474,0.7749482,0
193,219,0,0.803875,0.8220474,0.7749482,0
194,220,0,0.80187804,0.82353145,0.7749482,0
195,221,0,0.810952,0.8220474,0.7749482,0
196,222,0,0.8636959,0.8220474,0.7749482,0
197,223,0,0.8148802,0.8220474,0.7749482,0
198,224,0,0.8521126,0.82353145,0.7749482,0
199,225,0,0.7965512,0.82353145,0.7749482,0
200,227,0,0.65489167,0.8242741,0.7749482,0
201,229,0,0.85204303,0.82588375,0.7749482,0
202,230,0,0.85557663,0.82641345,0.7749482,0
203,231,0,0.8321817,0.82641345,0.7749482,0
204,233,0,0.8289744,0.82588375,0.7749482,0
205,234,0,0.8412907,0.82641345,0.7749482,0
206,235,0,0.77578795,0.8269225,0.7749482,0
207,236,0,0.65487516,0.8269225,0.7749482,0
208,237,0,0.7548403,0.82641345,0.7749482,0
209,238,0,0.74970025,0.8269225,0.7749482,0
210,240,0,0.78579247,0.82641345,0.7749482,0
211,241,0,0.8694448,0.8269225,0.7749482,0
212,242,0,0.8308261,0.8274046,0.7749482,0
213,243,0,0.8350247,0.828486,0.7749482,0
214,245,0,0.80953485,0.828486,0.7749482,0
215,246,0,0.8455485,0.8274046,0.7749482,0
216,247,0,0.8532538,0.8274046,0.7749482,0
217,248,0,0.81923443,0.828486,0.7749482,0
218,249,0,0.8460388,0.8274046,0.7749482,0
219,250,0,0.79903024,0.8274046,0.7749482,0
220,251,0,0.8269225,0.8274046,0.7749482,0
221,252,0,0.81972826,0.8269225,0.7749482,0
222,253,0,0.85715115,0.8269225,0.7749482,0
223,254,0,0.8482763,0.8274046,0.7749482,0
224,255,0,0.8035614,0.8274046,0.7749482,0
225,256,0,0.7765635,0.8269225,0.7749482,0
226,257,0,0.71460515,0.82641345,0.7749482,0
227,258,0,0.8429269,0.82641345,0.7749482,0
228,259,0,0.84709257,0.8269225,0.7749482,0
229,260,0,0.7743535,0.8269225,0.7749482,0
230,261,0,0.78318834,0.82641345,0.7749482,0
231,263,0,0.8358949,0.8269225,0.7749482,0
232,264,0,0.7673683,0.8274046,0.7749482,0
233,265,0,0.7796685,0.828486,0.7749482,0
234,266,0,0.8645185,0.8289744,0.7749482,0
235,267,0,0.82641345,0.8289744,0.7749482,0
236,268,0,0.83617866,0.82899857,0.7749482,0
237,269,0,0.8667675,0.8306336,0.7749482,0
238,270,0,0.8009786,0.8306336,0.7749482,0
239,271,0,0.7676098,0.8308261,0.7749482,0
240,272,0,0.8319316,0.8306336,0.7749482,0
241,274,0,0.64991385,0.82899857,0.7749482,0
242,275,0,0.79757124,0.82899857,0.7749482,0
243,276,0,0.82588375,0.8289744,0.7749482,0
244,277,0,0.8352901,0.82899857,0.7749482,0
245,278,0,0.81386065,0.82899857,0.7749482,0
246,280,0,0.8623152,0.82899857,0.7749482,0
247,281,0,0.8669299,0.82899857,0.7749482,0
248,282,0,0.86751705,0.8306336,0.7749482,0
249,283,0,0.8351072,0.82899857,0.7749482,0
250,284,0,0.8452493,0.82899857,0.7749482,0
251,285,0,0.83863264,0.82899857,0.7749482,0
252,286,0,0.8634056,0.8289744,0.7749482,0
253,287,0,0.82899857,0.8289744,0.7749482,0
254,288,0,0.82324076,0.8274945,0.7749482,0
255,289,0,0.8274046,0.8274945,0.7749482,0
256,290,0,0.8512124,0.8274046,0.7749482,0
257,291,0,0.81850266,0.8274945,0.7749482,0
258,292,0,0.78982514,0.82899857,0.7749482,0
259,293,0,0.8622709,0.82899857,0.7749482,0
260,294,0,0.67931795,0.8306336,0.7749482,0
261,295,0,0.84815854,0.8308261,0.7749482,0
262,296,0,0.86152387,0.8306336,0.7749482,0
263,297,0,0.87372774,0.82899857,0.7749482,0
264,298,0,0.86403304,0.82899857,0.7749482,0
265,299,0,0.7676796,0.82899857,0.7749482,0
266,300,0,0.840969,0.82899857,0.7749482,0
267,301,0,0.842065,0.82881004,0.7749482,0
268,302,0,0.70453334,0.82881004,0.7749482,0
269,303,0,0.84912866,0.8274945,0.7749482,0
270,305,0,0.8620992,0.82881004,0.7749482,0
271,306,0,0.7192681,0.82899857,0.7749482,0
272,307,0,0.69440967,0.82899857,0.7749482,0
273,308,0,0.8664402,0.82881004,0.7749482,0
274,309,0,0.83805317,0.82881004,0.7749482,0
275,310,0,0.8217517,0.82899857,0.7749482,0
276,311,0,0.8255431,0.82899857,0.7749482,0
277,312,0,0.5466656,0.82900596,0.7749482,0
278,313,0,0.85330266,0.82899857,0.7749482,0
279,314,0,0.6421335,0.82899857,0.7749482,0
280,315,0,0.7684145,0.82900596,0.7749482,0
281,316,0,0.8409722,0.8306336,0.7749482,0
282,317,0,0.8711028,0.8306336,0.7749482,0
283,318,0,0.8306336,0.8306336,0.7749482,0
284,319,0,0.83502495,0.8306336,0.7749482,0
285,320,0,0.7623154,0.8302675,0.7749482,0
286,321,0,0.85484666,0.8302675,0.7749482,0
287,322,0,0.8591919,0.82900596,0.7749482,0
288,323,0,0.80505085,0.82900596,0.7749482,0
289,324,0,0.8491247,0.8302675,0.7749482,0
290,325,0,0.821195,0.8302675,0.7749482,0
291,326,0,0.8170924,0.82900596,0.7749482,0
292,327,0,0.8047031,0.8302675,0.7749482,0
293,328,0,0.8274945,0.8306336,0.7749482,0
294,329,0,0.8592421,0.8324375,0.7749482,0
295,330,0,0.7034812,0.8306336,0.7749482,0
296,331,0,0.74566865,0.8306336,0.7749482,0
297,332,0,0.83259964,0.8302675,0.7749482,0
298,333,0,0.8341768,0.8302675,0.7749482,0
299,334,0,0.79747427,0.82900596,0.7749482,0
300,335,0,0.7774109,0.82900596,0.7749482,0
301,336,0,0.73982656,0.82899857,0.7749482,0
302,337,0,0.7877358,0.82881004,0.7749482,0
303,338,0,0.86952466,0.82881004,0.7749482,0
304,339,0,0.6794861,0.8274945,0.7749482,0
305,340,0,0.8492987,0.8274945,0.7749482,0
306,341,0,0.8270555,0.8274945,0.7749482,0
307,342,0,0.8680583,0.8274945,0.7749482,0
308,343,0,0.8351426,0.82881004,0.7749482,0
309,344,0,0.8269805,0.82881004,0.7749482,0
310,345,0,0.8398691,0.8274945,0.7749482,0
311,346,0,0.83654875,0.82881004,0.7749482,0
312,347,0,0.79402304,0.8274945,0.7749482,0
313,348,0,0.8183111,0.8274945,0.7749482,0
314,349,0,0.8485904,0.8274945,0.7749482,0
315,350,0,0.76791435,0.8270555,0.7749482,0
316,351,0,0.82900596,0.8274945,0.7749482,0
317,352,0,0.82881004,0.8270555,0.7749482,0
318,353,0,0.7076507,0.8269805,0.7749482,0
319,354,0,0.79851115,0.8269805,0.7749482,0
320,355,0,0.84202635,0.82662255,0.7749482,0
321,357,0,0.8351647,0.82662255,0.7749482,0
322,358,0,0.7199297,0.8269805,0.7749482,0
323,359,0,0.81877434,0.8270555,0.7749482,0
324,360,0,0.859682,0.8270555,0.7749482,0
325,361,0,0.8401588,0.8270555,0.7749482,0
326,362,0,0.7765208,0.8274945,0.7749482,0
327,363,0,0.8324375,0.8274945,0.7749482,0
328,364,0,0.7757956,0.8274945,0.7749482,0
329,365,0,0.8350555,0.8270555,0.7749482,0
330,367,0,0.83849275,0.8270555,0.7749482,0
331,368,0,0.8349634,0.8270555,0.7749482,0
332,369,0,0.85617155,0.8270555,0.7749482,0
333,370,0,0.8302675,0.8269805,0.7749482,0
334,372,0,0.7845751,0.8269805,0.7749482,0
335,373,0,0.810999,0.82662255,0.7749482,0
336,374,0,0.62657577,0.82662255,0.7749482,0
337,375,0,0.7736623,0.8260299,0.7749482,0
338,376,0,0.8606338,0.8260299,0.7749482,0
339,377,0,0.8400181,0.82662255,0.7749482,0
340,378,0,0.71797556,0.8260299,0.7749482,0
341,379,0,0.82662255,0.82662255,0.7749482,0
342,380,0,0.8385944,0.8269805,0.7749482,0
343,381,0,0.84463096,0.8270555,0.7749482,0
344,382,0,0.849795,0.8269805,0.7749482,0
345,383,0,0.81886035,0.82662255,0.7749482,0
346,384,0,0.73741347,0.8269805,0.7749482,0
347,386,0,0.80533695,0.8269805,0.7749482,0
348,387,0,0.86704373,0.8269805,0.7749482,0
349,388,0,0.6524839,0.82662255,0.7749482,0
350,389,0,0.8411861,0.8269805,0.7749482,0
351,391,0,0.82222694,0.8269805,0.7749482,0
352,392,0,0.6697045,0.8269805,0.7749482,0
353,393,0,0.86440086,0.8269805,0.7749482,0
354,395,0,0.82525057,0.82662255,0.7749482,0
355,396,0,0.8077556,0.8269805,0.7749482,0
356,397,0,0.80062133,0.8269805,0.7749482,0
357,398,0,0.8762366,0.8269805,0.7749482,0
358,399,0,0.8415344,0.82662255,0.7749482,0
359,400,0,0.7153066,0.8260299,0.7749482,0
360,401,0,0.8157341,0.82525057,0.7749482,0
361,402,0,0.8595664,0.82525057,0.7749482,0
362,403,0,0.8212309,0.82478344,0.7749482,0
363,404,0,0.8470839,0.82478344,0.7749482,0
364,406,0,0.86267525,0.82525057,0.7749482,0
365,408,0,0.8013315,0.82525057,0.7749482,0
366,409,0,0.8303403,0.8260299,0.7749482,0
367,410,0,0.82478344,0.82525057,0.7749482,0
368,411,0,0.6402601,0.82478344,0.7749482,0
369,412,0,0.8120909,0.82525057,0.7749482,0
370,413,0,0.7631152,0.8260299,0.7749482,0
371,414,0,0.848317,0.8260299,0.7749482,0
372,415,0,0.84938323,0.8260299,0.7749482,0
373,416,0,0.8667834,0.82662255,0.7749482,0
374,417,0,0.8583675,0.8272295,0.7749482,0
375,418,0,0.8287031,0.8272295,0.7749482,0
376,419,0,0.84609574,0.82662255,0.7749482,0
377,420,0,0.74371517,0.82662255,0.7749482,0
378,421,0,0.74113613,0.8260299,0.7749482,0
379,422,0,0.82340425,0.8260299,0.7749482,0
380,423,0,0.8001369,0.8260299,0.7749482,0
381,424,0,0.7459488,0.82525057,0.7749482,0
382,425,0,0.8357827,0.82525057,0.7749482,0
383,426,0,0.8260299,0.82525057,0.7749482,0
384,427,0,0.87379086,0.82478344,0.7749482,0
385,428,0,0.79949176,0.82478344,0.7749482,0
386,429,0,0.7838555,0.82478344,0.7749482,0
387,430,0,0.8152897,0.82478344,0.7749482,0
388,431,0,0.85291815,0.82478344,0.7749482,0
389,433,0,0.85496265,0.8236362,0.7749482,0
390,434,0,0.7369297,0.8236362,0.7749482,0
391,435,0,0.86888736,0.82478344,0.7749482,0
392,436,0,0.8651643,0.8236362,0.7749482,0
393,437,0,0.832433,0.82340425,0.7749482,0
394,438,0,0.82030183,0.82340425,0.7749482,0
395,439,0,0.7637835,0.8224575,0.7749482,0
396,440,0,0.8673961,0.8224575,0.7749482,0
397,441,0,0.81820446,0.82340425,0.7749482,0
398,442,0,0.83148617,0.82340425,0.7749482,0
399,443,0,0.8030277,0.8224575,0.7749482,0
400,444,0,0.83231187,0.82340425,0.7749482,0
401,445,0,0.7973817,0.82340425,0.7749482,0
402,446,0,0.47888362,0.82340425,0.7749482,0
403,447,0,0.8159759,0.8236362,0.7749482,0
404,448,0,0.80357546,0.82340425,0.7749482,0
405,450,0,0.8350354,0.82340425,0.7749482,0
406,451,0,0.84468734,0.82340425,0.7749482,0
407,452,0,0.8431559,0.8235052,0.7749482,0
408,454,0,0.7953987,0.8235052,0.7749482,0
409,455,0,0.65331095,0.8235052,0.7749482,0
410,456,0,0.7858276,0.8236362,0.7749482,0
411,458,0,0.8557148,0.82478344,0.7749482,0
412,459,0,0.77509326,0.8236362,0.7749482,0
413,460,0,0.8175867,0.82478344,0.7749482,0
414,461,0,0.8593773,0.82478344,0.7749482,0
415,462,0,0.8301431,0.82478344,0.7749482,0
416,463,0,0.84532183,0.82478344,0.7749482,0
417,464,0,0.606296,0.82478344,0.7749482,0
418,465,0,0.8114913,0.8254901,0.7749482,0
419,466,0,0.85246634,0.8260299,0.7749482,0
420,467,0,0.83140284,0.8260299,0.7749482,0
421,469,0,0.8642854,0.8272295,0.7749482,0
422,470,0,0.8272295,0.8260299,0.7749482,0
423,471,0,0.86193174,0.8260299,0.7749482,0
424,472,0,0.8285967,0.8260299,0.7749482,0
425,474,0,0.85892004,0.8260299,0.7749482,0
426,475,0,0.7665814,0.8260299,0.7749482,0
427,477,0,0.8224575,0.8254901,0.7749482,0
428,478,0,0.7747108,0.8260299,0.7749482,0
429,479,0,0.8122341,0.8272295,0.7749482,0
430,480,0,0.85554385,0.8272295,0.7749482,0
431,481,0,0.814345,0.8272295,0.7749482,0
432,482,0,0.83127254,0.8272295,0.7749482,0
433,483,0,0.8716073,0.8272295,0.7749482,0
434,485,0,0.79492885,0.8284364,0.7749482,0
435,487,0,0.7722422,0.8272295,0.7749482,0
436,488,0,0.74534935,0.8284364,0.7749482,0
437,489,0,0.8236362,0.8284364,0.7749482,0
438,490,0,0.7868091,0.8284364,0.7749482,0
439,491,0,0.70215756,0.8284364,0.7749482,0
440,492,0,0.8359173,0.8284364,0.7749482,0
441,493,0,0.83633035,0.8285967,0.7749482,0
442,494,0,0.82170004,0.8284364,0.7749482,0
443,495,0,0.80821383,0.8272295,0.7749482,0
444,496,0,0.8311575,0.8272295,0.7749482,0
445,498,0,0.81555384,0.8284364,0.7749482,0
446,499,0,0.81341344,0.8284364,0.7749482,0
447,501,0,0.8254901,0.8272295,0.7749482,0
448,502,0,0.6707063,0.8272295,0.7749482,0
449,503,0,0.7226591,0.8254901,0.7749482,0
450,504,0,0.862617,0.8272295,0.7749482,0
451,505,0,0.8575291,0.8254901,0.7749482,0
452,506,0,0.7680259,0.8254901,0.7749482,0
453,507,0,0.85009897,0.8272295,0.7749482,0
454,508,0,0.7984436,0.8284364,0.7749482,0
455,509,0,0.8606112,0.8284364,0.7749482,0
456,510,0,0.8210589,0.8272295,0.7749482,0
457,511,0,0.8235052,0.8266961,0.7749482,0
458,512,0,0.84251016,0.8266961,0.7749482,0
459,513,0,0.8284364,0.8266961,0.7749482,0
460,514,0,0.8468137,0.8272295,0.7749482,0
461,515,0,0.8450821,0.8284364,0.7749482,0
462,516,0,0.60786766,0.8284364,0.7749482,0
463,517,0,0.87158674,0.8284364,0.7749482,0
464,518,0,0.83289087,0.8284364,0.7749482,0
465,519,0,0.83413315,0.8272295,0.7749482,0
466,520,0,0.7579779,0.8272295,0.7749482,0
467,521,0,0.8298707,0.8272295,0.7749482,0
468,522,0,0.8746008,0.8284364,0.7749482,0
469,523,0,0.83041483,0.8285967,0.7749482,0
470,524,0,0.7042145,0.8285967,0.7749482,0
471,525,0,0.8438559,0.8284364,0.7749482,0
472,526,0,0.7719685,0.8272295,0.7749482,0
473,527,0,0.8694648,0.8266961,0.7749482,0
474,528,0,0.86093634,0.8254901,0.7749482,0
475,529,0,0.8526611,0.82419556,0.7749482,0
476,530,0,0.8438731,0.8236362,0.7749482,0
477,531,0,0.7934589,0.8236362,0.7749482,0
478,532,0,0.85136014,0.82419556,0.7749482,0
479,534,0,0.84612876,0.82419556,0.7749482,0
480,536,0,0.7357442,0.8248106,0.7749482,0
481,537,0,0.82419556,0.82419556,0.7749482,0
482,539,0,0.7500062,0.8248106,0.7749482,0
483,540,0,0.8533782,0.8248106,0.7749482,0
484,541,0,0.8393317,0.82419556,0.7749482,0
485,542,0,0.80140305,0.82419556,0.7749482,0
486,543,0,0.8358524,0.8248106,0.7749482,0
487,544,0,0.8005655,0.8248106,0.7749482,0
488,545,0,0.8175901,0.8248106,0.7749482,0
489,546,0,0.8619125,0.8248365,0.7749482,0
490,548,0,0.87213403,0.8251249,0.7749482,0
491,549,0,0.8684855,0.8251249,0.7749482,0
492,550,0,0.7909747,0.8251249,0.7749482,0
493,551,0,0.74471647,0.8251249,0.7749482,0
494,552,0,0.8682453,0.8251249,0.7749482,0
495,553,0,0.849609,0.8248365,0.7749482,0
496,554,0,0.79701716,0.8251249,0.7749482,0
497,555,0,0.8137179,0.8254901,0.7749482,0
498,556,0,0.4915667,0.8251249,0.7749482,0
499,557,0,0.7616512,0.8251249,0.7749482,0
500,558,0,0.837762,0.82666063,0.7749482,0
501,559,0,0.77606916,0.82666063,0.7749482,0
502,560,0,0.73241293,0.82666063,0.7749482,0
503,561,0,0.8704466,0.8266961,0.7749482,0
504,562,0,0.8550917,0.82666063,0.7749482,0
505,563,0,0.8266961,0.8266961,0.7749482,0
506,564,0,0.75649595,0.8266961,0.7749482,0
507,565,0,0.79852396,0.8266961,0.7749482,0
508,566,0,0.84260756,0.8284364,0.7749482,0
509,567,0,0.8177268,0.8284364,0.7749482,0
510,568,0,0.8468279,0.8266961,0.7749482,0
511,569,0,0.8573179,0.82666063,0.7749482,0
512,570,0,0.83911514,0.8259894,0.7749482,0
513,571,0,0.82018435,0.82666063,0.7749482,0
514,572,0,0.7577235,0.8259894,0.7749482,0
515,573,0,0.7528293,0.8259894,0.7749482,0
516,575,0,0.83600205,0.8251249,0.7749482,0
517,576,0,0.8439149,0.8259894,0.7749482,0
518,577,0,0.8505021,0.8259894,0.7749482,0
519,578,0,0.83340394,0.8259894,0.7749482,0
520,579,0,0.8672383,0.8259894,0.7749482,0
521,580,0,0.80163693,0.82666063,0.7749482,0
522,581,0,0.7657641,0.8259894,0.7749482,0
523,582,0,0.67168486,0.82666063,0.7749482,0
524,583,0,0.7789111,0.82666063,0.7749482,0
525,584,0,0.79831237,0.8259894,0.7749482,0
526,586,0,0.79598475,0.8259894,0.7749482,0
527,587,0,0.7984801,0.8259894,0.7749482,0
528,588,0,0.8531371,0.8259894,0.7749482,0
529,589,0,0.62075156,0.8251249,0.7749482,0
530,590,0,0.8248106,0.8251249,0.7749482,0
531,591,0,0.8237182,0.8251249,0.7749482,0
532,592,0,0.8251249,0.8259894,0.7749482,0
533,593,0,0.8309738,0.8259894,0.7749482,0
534,594,0,0.7974481,0.8251249,0.7749482,0
535,595,0,0.816129,0.8248365,0.7749482,0
536,596,0,0.83552945,0.8251249,0.7749482,0
