order_i,orig_i,y_dirty,pcc,pcc_smooth,delta,pred_anom
311,346,0,0.9167311,0.9168801,0.86686903,0
312,347,0,0.90777755,0.9167311,0.86686903,0
313,348,0,0.899687,0.9167311,0.86686903,0
314,349,0,0.92121136,0.9167311,0.86686903,0
315,350,0,0.9166785,0.9166785,0.86686903,0
316,351,0,0.912738,0.9166785,0.86686903,0
317,352,0,0.92041624,0.91633254,0.86686903,0
318,353,0,0.9291687,0.91633254,0.86686903,0
319,354,0,0.9168801,0.9166785,0.86686903,0
320,355,0,0.91549015,0.9166785,0.86686903,0
321,357,0,0.92402565,0.9166785,0.86686903,0
322,358,0,0.89783025,0.9167311,0.86686903,0
323,359,0,0.9215377,0.9167311,0.86686903,0
324,360,0,0.9237003,0.9167311,0.86686903,0
325,361,0,0.9066204,0.9167311,0.86686903,0
326,362,0,0.9014158,0.9166785,0.86686903,0
327,363,0,0.91988546,0.9166785,0.86686903,0
328,364,0,0.90445435,0.9166785,0.86686903,0
329,365,0,0.9037016,0.9166785,0.86686903,0
330,367,0,0.9223417,0.9167311,0.86686903,0
331,368,0,0.90703195,0.9168801,0.86686903,0
332,369,0,0.9234941,0.9168801,0.86686903,0
333,370,0,0.9223405,0.9168801,0.86686903,0
334,372,0,0.92167586,0.9169313,0.86686903,0
335,373,0,0.91728634,0.9169313,0.86686903,0
336,374,0,0.92895585,0.9168801,0.86686903,0
337,375,0,0.9095459,0.9167311,0.86686903,0
338,376,0,0.92655647,0.9167311,0.86686903,0
339,377,0,0.9036241,0.9168801,0.86686903,0
340,378,0,0.91303223,0.9168801,0.86686903,0
341,379,0,0.90068424,0.9169313,0.86686903,0
342,380,0,0.91809064,0.91728634,0.86686903,0
343,381,0,0.91852415,0.91728634,0.86686903,0
344,382,0,0.9193932,0.91809064,0.86686903,0
345,383,0,0.9246978,0.91809064,0.86686903,0
346,384,0,0.9109189,0.91809064,0.86686903,0
347,386,0,0.89252317,0.91728634,0.86686903,0
348,387,0,0.9251096,0.91728634,0.86686903,0
349,388,0,0.89722425,0.91809064,0.86686903,0
350,389,0,0.9150413,0.91728634,0.86686903,0
351,391,0,0.9191198,0.91809064,0.86686903,0
352,392,0,0.929304,0.91728634,0.86686903,0
353,393,0,0.931758,0.91728634,0.86686903,0
354,395,0,0.9080457,0.91728634,0.86686903,0
355,396,0,0.9092728,0.91728634,0.86686903,0
356,397,0,0.9116,0.91728634,0.86686903,0
357,398,0,0.9197311,0.91728634,0.86686903,0
358,399,0,0.9067444,0.9179397,0.86686903,0
359,400,0,0.9308203,0.9179397,0.86686903,0
360,401,0,0.9194902,0.9179397,0.86686903,0
361,402,0,0.91845703,0.91728634,0.86686903,0
362,403,0,0.9076614,0.91728634,0.86686903,0
363,404,0,0.9201816,0.91728634,0.86686903,0
364,406,0,0.9193244,0.9179397,0.86686903,0
365,408,0,0.8972231,0.91728634,0.86686903,0
366,409,0,0.915228,0.91728634,0.86686903,0
367,410,0,0.89945227,0.91728634,0.86686903,0
368,411,0,0.9109674,0.91720814,0.86686903,0
369,412,0,0.92075837,0.91720814,0.86686903,0
370,413,0,0.92086685,0.91720814,0.86686903,0
371,414,0,0.9271366,0.91728634,0.86686903,0
372,415,0,0.9243968,0.91720814,0.86686903,0
373,416,0,0.92161435,0.91728634,0.86686903,0
374,417,0,0.9222324,0.91728634,0.86686903,0
375,418,0,0.91003346,0.91728634,0.86686903,0
376,419,0,0.91430265,0.91728634,0.86686903,0
377,420,0,0.90923136,0.91728634,0.86686903,0
378,421,0,0.9102187,0.91720814,0.86686903,0
379,422,0,0.90832806,0.91728634,0.86686903,0
380,423,0,0.94535977,0.9179397,0.86686903,0
381,424,0,0.92512625,0.9179397,0.86686903,0
382,425,0,0.92837024,0.91809064,0.86686903,0
383,426,0,0.91354644,0.91809064,0.86686903,0
384,427,0,0.9217606,0.91809064,0.86686903,0
385,428,0,0.9095018,0.9179397,0.86686903,0
386,429,0,0.90315664,0.9179397,0.86686903,0
387,430,0,0.9006711,0.91720814,0.86686903,0
388,431,0,0.9200971,0.91720814,0.86686903,0
389,433,0,0.91811275,0.91627866,0.86686903,0
390,434,0,0.9278453,0.9168338,0.86686903,0
391,435,0,0.9237809,0.9168338,0.86686903,0
392,436,0,0.9281615,0.9168338,0.86686903,0
393,437,0,0.91912925,0.9168338,0.86686903,0
394,438,0,0.9191528,0.9168338,0.86686903,0
395,439,0,0.91935176,0.91627866,0.86686903,0
396,440,0,0.91720814,0.91627866,0.86686903,0
397,441,0,0.9146261,0.9168338,0.86686903,0
398,442,0,0.9148496,0.9168338,0.86686903,0
399,443,0,0.9182132,0.9168338,0.86686903,0
400,444,0,0.91453093,0.91700166,0.86686903,0
401,445,0,0.9283938,0.91720814,0.86686903,0
402,446,0,0.9112947,0.91720814,0.86686903,0
403,447,0,0.9023865,0.91700166,0.86686903,0
404,448,0,0.91823906,0.9168338,0.86686903,0
405,450,0,0.9128743,0.91700166,0.86686903,0
406,451,0,0.91823846,0.91700166,0.86686903,0
407,452,0,0.91314214,0.91717386,0.86686903,0
408,454,0,0.9179397,0.91700166,0.86686903,0
409,455,0,0.9132081,0.91700166,0.86686903,0
410,456,0,0.9098952,0.91700166,0.86686903,0
411,458,0,0.9115612,0.9168338,0.86686903,0
412,459,0,0.8933375,0.9168338,0.86686903,0
413,460,0,0.9027044,0.91700166,0.86686903,0
414,461,0,0.92074716,0.91700166,0.86686903,0
415,462,0,0.9038208,0.91700166,0.86686903,0
416,463,0,0.91627866,0.91700166,0.86686903,0
417,464,0,0.9056967,0.91717386,0.86686903,0
418,465,0,0.9098058,0.91720814,0.86686903,0
419,466,0,0.9254024,0.91720814,0.86686903,0
420,467,0,0.8991459,0.91720814,0.86686903,0
421,469,0,0.9197894,0.91717386,0.86686903,0
422,470,0,0.90967906,0.91700166,0.86686903,0
423,471,0,0.92544186,0.9168338,0.86686903,0
424,472,0,0.9206341,0.91666836,0.86686903,0
425,474,0,0.92055947,0.91666836,0.86686903,0
426,475,0,0.9023688,0.91666836,0.86686903,0
427,477,0,0.91390723,0.91666836,0.86686903,0
428,478,0,0.9125014,0.9168338,0.86686903,0
429,479,0,0.925931,0.9168338,0.86686903,0
430,480,0,0.9215166,0.9168338,0.86686903,0
431,481,0,0.9242652,0.9168338,0.86686903,0
432,482,0,0.9438778,0.9168338,0.86686903,0
433,483,0,0.92388165,0.91666836,0.86686903,0
434,485,0,0.919601,0.91666836,0.86686903,0
435,487,0,0.9139565,0.91666836,0.86686903,0
436,488,0,0.90603435,0.91666836,0.86686903,0
437,489,0,0.91201264,0.9168338,0.86686903,0
438,490,0,0.91236854,0.9168338,0.86686903,0
439,491,0,0.8916466,0.9168338,0.86686903,0
440,492,0,0.9168338,0.9168338,0.86686903,0
441,493,0,0.9102951,0.9168338,0.86686903,0
442,494,0,0.9113971,0.91666836,0.86686903,0
443,495,0,0.91736126,0.91627866,0.86686903,0
444,496,0,0.91700166,0.91627866,0.86686903,0
445,498,0,0.9022191,0.9161695,0.86686903,0
446,499,0,0.92176116,0.9157426,0.86686903,0
447,501,0,0.92073816,0.9157426,0.86686903,0
448,502,0,0.912325,0.9157426,0.86686903,0
449,503,0,0.9259747,0.9157426,0.86686903,0
450,504,0,0.91899985,0.9157426,0.86686903,0
451,505,0,0.91807926,0.9161695,0.86686903,0
452,506,0,0.92614454,0.9161695,0.86686903,0
453,507,0,0.91302603,0.9161695,0.86686903,0
454,508,0,0.9157025,0.91627866,0.86686903,0
455,509,0,0.91717386,0.91627866,0.86686903,0
456,510,0,0.90464836,0.91627866,0.86686903,0
457,511,0,0.93678015,0.9161695,0.86686903,0
458,512,0,0.9132624,0.91627866,0.86686903,0
459,513,0,0.9102258,0.91627866,0.86686903,0
460,514,0,0.924934,0.91666836,0.86686903,0
461,515,0,0.90649045,0.9168338,0.86686903,0
462,516,0,0.92486864,0.9168338,0.86686903,0
463,517,0,0.9220612,0.9169262,0.86686903,0
464,518,0,0.9221761,0.9169262,0.86686903,0
465,519,0,0.9187817,0.9168338,0.86686903,0
466,520,0,0.9157426,0.9168338,0.86686903,0
467,521,0,0.92038995,0.9168338,0.86686903,0
468,522,0,0.924184,0.9168338,0.86686903,0
469,523,0,0.9087398,0.9169262,0.86686903,0
470,524,0,0.93645424,0.9169262,0.86686903,0
471,525,0,0.9126197,0.91700166,0.86686903,0
472,526,0,0.8945899,0.9169262,0.86686903,0
473,527,0,0.91666836,0.9169262,0.86686903,0
474,528,0,0.907813,0.9168338,0.86686903,0
475,529,0,0.9217648,0.9168338,0.86686903,0
476,530,0,0.90930235,0.9168338,0.86686903,0
477,531,0,0.91342854,0.9169262,0.86686903,0
478,532,0,0.9192132,0.9169262,0.86686903,0
479,534,0,0.9114422,0.91700166,0.86686903,0
480,536,0,0.9089855,0.9169262,0.86686903,0
481,537,0,0.92304033,0.9169262,0.86686903,0
482,539,0,0.92701817,0.9168338,0.86686903,0
483,540,0,0.9161695,0.91666836,0.86686903,0
484,541,0,0.9095392,0.91640437,0.86686903,0
485,542,0,0.91788536,0.91640437,0.86686903,0
486,543,0,0.9156042,0.91666836,0.86686903,0
487,544,0,0.9181684,0.91666836,0.86686903,0
488,545,0,0.8927194,0.9168338,0.86686903,0
489,546,0,0.91931933,0.9169262,0.86686903,0
490,548,0,0.9284939,0.9169262,0.86686903,0
491,549,0,0.9169262,0.91700166,0.86686903,0
492,550,0,0.90512556,0.91700166,0.86686903,0
493,551,0,0.9080473,0.91700166,0.86686903,0
494,552,0,0.9257124,0.9169262,0.86686903,0
495,553,0,0.9074133,0.9169262,0.86686903,0
496,554,0,0.91526145,0.91717386,0.86686903,0
497,555,0,0.93838125,0.91695327,0.86686903,0
498,556,0,0.9069176,0.9169262,0.86686903,0
499,557,0,0.9130721,0.91695327,0.86686903,0
500,558,0,0.92598087,0.91695327,0.86686903,0
501,559,0,0.9266424,0.9169262,0.86686903,0
502,560,0,0.93194973,0.9169262,0.86686903,0
503,561,0,0.916166,0.9169262,0.86686903,0
504,562,0,0.9239377,0.91695327,0.86686903,0
505,563,0,0.91784334,0.91695327,0.86686903,0
506,564,0,0.9079262,0.9169262,0.86686903,0
507,565,0,0.91460913,0.9169262,0.86686903,0
508,566,0,0.9209173,0.9168573,0.86686903,0
509,567,0,0.9188522,0.9169262,0.86686903,0
510,568,0,0.9226095,0.9169262,0.86686903,0
511,569,0,0.93046564,0.9169262,0.86686903,0
512,570,0,0.90564185,0.91695327,0.86686903,0
513,571,0,0.92014545,0.91695327,0.86686903,0
514,572,0,0.9157388,0.9169262,0.86686903,0
515,573,0,0.90722257,0.9169262,0.86686903,0
516,575,0,0.9078221,0.9168573,0.86686903,0
517,576,0,0.9086451,0.9169262,0.86686903,0
518,577,0,0.91519034,0.9169262,0.86686903,0
519,578,0,0.9180326,0.9169262,0.86686903,0
520,579,0,0.9288608,0.91695327,0.86686903,0
521,580,0,0.9175229,0.91695327,0.86686903,0
522,581,0,0.9044289,0.9170696,0.86686903,0
523,582,0,0.9035926,0.9170696,0.86686903,0
524,583,0,0.91636056,0.9170696,0.86686903,0
525,584,0,0.92241305,0.91708696,0.86686903,0
526,586,0,0.91738844,0.91708696,0.86686903,0
527,587,0,0.9245902,0.91735536,0.86686903,0
528,588,0,0.91079926,0.91735536,0.86686903,0
529,589,0,0.93409556,0.91708696,0.86686903,0
530,590,0,0.9067556,0.91735536,0.86686903,0
531,591,0,0.92428094,0.91738844,0.86686903,0
532,592,0,0.9120473,0.91738844,0.86686903,0
533,593,0,0.91328317,0.91738844,0.86686903,0
534,594,0,0.91640437,0.9175229,0.86686903,0
535,595,0,0.9294189,0.91784334,0.86686903,0
536,596,0,0.9194795,0.91784334,0.86686903,0
537,597,0,0.90402424,0.91784334,0.86686903,0
