order_i,orig_i,y_dirty,pcc,pcc_smooth,delta,pred_anom
238,270,0,0.9838999,0.97131133,0.9221002,0
239,271,0,0.9725875,0.97131133,0.9221002,0
240,272,0,0.96832967,0.97131133,0.9221002,0
241,274,0,0.9782822,0.97131133,0.9221002,0
242,275,0,0.9668903,0.97131133,0.9221002,0
243,276,0,0.9788356,0.97131133,0.9221002,0
244,277,0,0.9750835,0.9713503,0.9221002,0
245,278,0,0.95819503,0.97131133,0.9221002,0
246,280,0,0.9688395,0.97131133,0.9221002,0
247,281,0,0.96936154,0.97131133,0.9221002,0
248,282,0,0.9723939,0.97131133,0.9221002,0
249,283,0,0.9795875,0.9713503,0.9221002,0
250,284,0,0.979544,0.97131133,0.9221002,0
251,285,0,0.97883856,0.97131133,0.9221002,0
252,286,0,0.96295685,0.9713503,0.9221002,0
253,287,0,0.96896446,0.9713503,0.9221002,0
254,288,0,0.96584225,0.9713503,0.9221002,0
255,289,0,0.9716167,0.97131133,0.9221002,0
256,290,0,0.9640202,0.9713503,0.9221002,0
257,291,0,0.96503407,0.9713503,0.9221002,0
258,292,0,0.9735129,0.97138125,0.9221002,0
259,293,0,0.971977,0.9713503,0.9221002,0
260,294,0,0.9690471,0.97131133,0.9221002,0
261,295,0,0.97488624,0.9713503,0.9221002,0
262,296,0,0.9713503,0.97131133,0.9221002,0
263,297,0,0.97053665,0.97131133,0.9221002,0
264,298,0,0.97632116,0.9713058,0.9221002,0
265,299,0,0.96677846,0.9713023,0.9221002,0
266,300,0,0.9725305,0.9713023,0.9221002,0
267,301,0,0.971659,0.9713023,0.9221002,0
268,302,0,0.9688987,0.9713023,0.9221002,0
269,303,0,0.9712537,0.9713023,0.9221002,0
270,305,0,0.9706387,0.9712952,0.9221002,0
271,306,0,0.9743567,0.9712537,0.9221002,0
272,307,0,0.9780413,0.9712537,0.9221002,0
273,308,0,0.97131133,0.9712952,0.9221002,0
274,309,0,0.9707367,0.9712952,0.9221002,0
275,310,0,0.97313863,0.9712952,0.9221002,0
276,311,0,0.973729,0.9712537,0.9221002,0
277,312,0,0.9649539,0.9712537,0.9221002,0
278,313,0,0.9759534,0.9712952,0.9221002,0
279,314,0,0.96275914,0.9712952,0.9221002,0
280,315,0,0.9701744,0.9712537,0.9221002,0
281,316,0,0.97051543,0.9712952,0.9221002,0
282,317,0,0.970786,0.9712952,0.9221002,0
283,318,0,0.97149247,0.9712952,0.9221002,0
284,319,0,0.96925825,0.9712537,0.9221002,0
285,320,0,0.96716124,0.9712952,0.9221002,0
286,321,0,0.97202766,0.9713023,0.9221002,0
287,322,0,0.9718579,0.9713023,0.9221002,0
288,323,0,0.97138125,0.97131133,0.9221002,0
289,324,0,0.9660444,0.9713023,0.9221002,0
290,325,0,0.96753836,0.9712952,0.9221002,0
291,326,0,0.9781507,0.9713023,0.9221002,0
292,327,0,0.98284644,0.9712952,0.9221002,0
293,328,0,0.96435606,0.9713023,0.9221002,0
294,329,0,0.97199845,0.9713023,0.9221002,0
295,330,0,0.96835226,0.9713023,0.9221002,0
296,331,0,0.98120695,0.9713023,0.9221002,0
297,332,0,0.97071075,0.9713023,0.9221002,0
298,333,0,0.9713023,0.97131133,0.9221002,0
299,334,0,0.97852737,0.9713023,0.9221002,0
300,335,0,0.9698051,0.9713023,0.9221002,0
301,336,0,0.98125315,0.9713023,0.9221002,0
302,337,0,0.9753185,0.9713023,0.9221002,0
303,338,0,0.97000366,0.97131133,0.9221002,0
304,339,0,0.9725437,0.9713503,0.9221002,0
305,340,0,0.9661621,0.9713503,0.9221002,0
306,341,0,0.97557044,0.9713503,0.9221002,0
307,342,0,0.9665938,0.9713503,0.9221002,0
308,343,0,0.9717137,0.9713503,0.9221002,0
309,344,0,0.9687202,0.9713503,0.9221002,0
310,345,0,0.96635264,0.9713503,0.9221002,0
311,346,0,0.972419,0.9713503,0.9221002,0
312,347,0,0.96755904,0.97131133,0.9221002,0
313,348,0,0.97638255,0.97131133,0.9221002,0
314,349,0,0.9686941,0.97131133,0.9221002,0
315,350,0,0.9673142,0.9713023,0.9221002,0
316,351,0,0.9712952,0.97131133,0.9221002,0
317,352,0,0.9789955,0.9713023,0.9221002,0
318,353,0,0.97885084,0.9712952,0.9221002,0
319,354,0,0.97698736,0.9712952,0.9221002,0
320,355,0,0.9679679,0.9713023,0.9221002,0
321,357,0,0.9711103,0.97131133,0.9221002,0
322,358,0,0.9694148,0.97131133,0.9221002,0
323,359,0,0.9723202,0.9713023,0.9221002,0
324,360,0,0.9804496,0.9712952,0.9221002,0
325,361,0,0.9646984,0.9713023,0.9221002,0
326,362,0,0.967687,0.9712952,0.9221002,0
327,363,0,0.97805154,0.9712952,0.9221002,0
328,364,0,0.9719157,0.9713023,0.9221002,0
329,365,0,0.9668066,0.9712952,0.9221002,0
330,367,0,0.9687678,0.9713023,0.9221002,0
331,368,0,0.97327614,0.97138125,0.9221002,0
332,369,0,0.96946204,0.97149247,0.9221002,0
333,370,0,0.97793615,0.9717137,0.9221002,0
334,372,0,0.97034115,0.9717137,0.9221002,0
335,373,0,0.97670114,0.9718579,0.9221002,0
336,374,0,0.9749644,0.9718579,0.9221002,0
337,375,0,0.97119397,0.9717137,0.9221002,0
338,376,0,0.97259754,0.9717137,0.9221002,0
339,377,0,0.9679977,0.9717137,0.9221002,0
340,378,0,0.9683212,0.9719157,0.9221002,0
341,379,0,0.9765972,0.9719157,0.9221002,0
342,380,0,0.9705954,0.9719157,0.9221002,0
343,381,0,0.97401106,0.9719157,0.9221002,0
344,382,0,0.9759901,0.97195566,0.9221002,0
345,383,0,0.9797734,0.97195566,0.9221002,0
346,384,0,0.97011477,0.97195566,0.9221002,0
347,386,0,0.9567835,0.97195566,0.9221002,0
348,387,0,0.97195566,0.97195566,0.9221002,0
349,388,0,0.9627606,0.9720607,0.9221002,0
350,389,0,0.97403795,0.97195566,0.9221002,0
351,391,0,0.9801501,0.9720607,0.9221002,0
352,392,0,0.9796928,0.97195566,0.9221002,0
353,393,0,0.9751625,0.9719157,0.9221002,0
354,395,0,0.9734939,0.9719157,0.9221002,0
355,396,0,0.96597356,0.9719157,0.9221002,0
356,397,0,0.9784227,0.9719157,0.9221002,0
357,398,0,0.96940213,0.9717137,0.9221002,0
358,399,0,0.9700189,0.9717137,0.9221002,0
359,400,0,0.98154193,0.9714537,0.9221002,0
360,401,0,0.9740216,0.9719157,0.9221002,0
361,402,0,0.97089046,0.9719157,0.9221002,0
362,403,0,0.9682299,0.9714537,0.9221002,0
363,404,0,0.9754194,0.9714537,0.9221002,0
364,406,0,0.9686829,0.9714537,0.9221002,0
365,408,0,0.9602434,0.9714537,0.9221002,0
366,409,0,0.9771115,0.9719157,0.9221002,0
367,410,0,0.97030413,0.9719157,0.9221002,0
368,411,0,0.9665526,0.9719157,0.9221002,0
369,412,0,0.97099847,0.9719157,0.9221002,0
370,413,0,0.9774893,0.9714537,0.9221002,0
371,414,0,0.973089,0.9714537,0.9221002,0
372,415,0,0.9739289,0.9714537,0.9221002,0
373,416,0,0.9706398,0.9719157,0.9221002,0
374,417,0,0.97059244,0.9714537,0.9221002,0
375,418,0,0.9722268,0.97137976,0.9221002,0
376,419,0,0.9698387,0.97137976,0.9221002,0
377,420,0,0.9745507,0.9714537,0.9221002,0
378,421,0,0.9720607,0.97137976,0.9221002,0
379,422,0,0.9678195,0.97137976,0.9221002,0
380,423,0,0.98573625,0.9714537,0.9221002,0
381,424,0,0.97566515,0.97195566,0.9221002,0
382,425,0,0.9740722,0.97195566,0.9221002,0
383,426,0,0.978627,0.97195566,0.9221002,0
384,427,0,0.96919054,0.97195566,0.9221002,0
385,428,0,0.9744319,0.9720607,0.9221002,0
386,429,0,0.9644994,0.97195566,0.9221002,0
387,430,0,0.9703693,0.97195566,0.9221002,0
388,431,0,0.9790891,0.97195566,0.9221002,0
389,433,0,0.96889246,0.9714537,0.9221002,0
390,434,0,0.98048645,0.97195566,0.9221002,0
391,435,0,0.968138,0.9720607,0.9221002,0
392,436,0,0.9765297,0.97195566,0.9221002,0
393,437,0,0.97726035,0.9720607,0.9221002,0
394,438,0,0.9799603,0.9720607,0.9221002,0
395,439,0,0.9783284,0.97195566,0.9221002,0
396,440,0,0.9677986,0.9714537,0.9221002,0
397,441,0,0.97551596,0.97195566,0.9221002,0
398,442,0,0.97137976,0.97195566,0.9221002,0
399,443,0,0.97786677,0.9720607,0.9221002,0
400,444,0,0.96982193,0.97211194,0.9221002,0
401,445,0,0.9823495,0.9720607,0.9221002,0
402,446,0,0.96434,0.9720607,0.9221002,0
403,447,0,0.96900606,0.9720607,0.9221002,0
404,448,0,0.96748316,0.9714537,0.9221002,0
405,450,0,0.9743024,0.97137976,0.9221002,0
406,451,0,0.96224463,0.9714537,0.9221002,0
407,452,0,0.9650812,0.9714537,0.9221002,0
408,454,0,0.9714537,0.9714537,0.9221002,0
409,455,0,0.96664757,0.9720607,0.9221002,0
410,456,0,0.9791466,0.9714537,0.9221002,0
411,458,0,0.9657839,0.97137976,0.9221002,0
412,459,0,0.9660174,0.9714537,0.9221002,0
413,460,0,0.9701523,0.97199684,0.9221002,0
414,461,0,0.9811045,0.97199684,0.9221002,0
415,462,0,0.9693908,0.97199684,0.9221002,0
416,463,0,0.9803804,0.9720607,0.9221002,0
417,464,0,0.9574905,0.97199684,0.9221002,0
418,465,0,0.9743991,0.9720607,0.9221002,0
419,466,0,0.9722223,0.97211194,0.9221002,0
420,467,0,0.968778,0.97218716,0.9221002,0
421,469,0,0.9685675,0.97211194,0.9221002,0
422,470,0,0.9650976,0.9720607,0.9221002,0
423,471,0,0.97450763,0.97199684,0.9221002,0
424,472,0,0.97027665,0.97199684,0.9221002,0
425,474,0,0.96609753,0.9720607,0.9221002,0
426,475,0,0.9710985,0.97199684,0.9221002,0
427,477,0,0.97456557,0.9720607,0.9221002,0
428,478,0,0.96759564,0.97199684,0.9221002,0
429,479,0,0.9808816,0.9714537,0.9221002,0
430,480,0,0.97669786,0.97199684,0.9221002,0
431,481,0,0.9846006,0.97199684,0.9221002,0
432,482,0,0.98401356,0.97199684,0.9221002,0
433,483,0,0.9631208,0.9714537,0.9221002,0
434,485,0,0.9778398,0.97137976,0.9221002,0
435,487,0,0.97694176,0.97137976,0.9221002,0
436,488,0,0.96784294,0.97137976,0.9221002,0
437,489,0,0.9725454,0.9714537,0.9221002,0
438,490,0,0.9652639,0.9714537,0.9221002,0
439,491,0,0.96009284,0.97137976,0.9221002,0
440,492,0,0.9749646,0.9714537,0.9221002,0
441,493,0,0.97211194,0.97137976,0.9221002,0
442,494,0,0.9678788,0.97137976,0.9221002,0
443,495,0,0.974812,0.9710985,0.9221002,0
444,496,0,0.9736397,0.9710985,0.9221002,0
445,498,0,0.9665331,0.9710887,0.9221002,0
446,499,0,0.9688649,0.9710887,0.9221002,0
447,501,0,0.9777232,0.9710985,0.9221002,0
448,502,0,0.96924514,0.9710887,0.9221002,0
449,503,0,0.9778988,0.9710887,0.9221002,0
450,504,0,0.97516,0.9710887,0.9221002,0
451,505,0,0.9709609,0.9710985,0.9221002,0
452,506,0,0.97907007,0.9710985,0.9221002,0
453,507,0,0.9764435,0.9711768,0.9221002,0
454,508,0,0.9653171,0.9711768,0.9221002,0
455,509,0,0.9696635,0.9714537,0.9221002,0
456,510,0,0.97667783,0.9711768,0.9221002,0
457,511,0,0.9812404,0.9714537,0.9221002,0
458,512,0,0.96676725,0.97191995,0.9221002,0
459,513,0,0.97278947,0.9719298,0.9221002,0
460,514,0,0.97061795,0.9719298,0.9221002,0
461,515,0,0.96035564,0.9719298,0.9221002,0
462,516,0,0.97347844,0.9719298,0.9221002,0
463,517,0,0.97199684,0.9719298,0.9221002,0
464,518,0,0.9801742,0.97199684,0.9221002,0
465,519,0,0.9691211,0.9719298,0.9221002,0
466,520,0,0.9791779,0.9719298,0.9221002,0
467,521,0,0.9666017,0.9719298,0.9221002,0
468,522,0,0.97218716,0.9719298,0.9221002,0
469,523,0,0.9733128,0.9719298,0.9221002,0
470,524,0,0.9799896,0.9719298,0.9221002,0
471,525,0,0.96664655,0.97199684,0.9221002,0
472,526,0,0.96782047,0.97211194,0.9221002,0
473,527,0,0.9669674,0.97211194,0.9221002,0
474,528,0,0.96616644,0.97211194,0.9221002,0
475,529,0,0.9722781,0.97218716,0.9221002,0
476,530,0,0.9630239,0.9722781,0.9221002,0
477,531,0,0.9784299,0.9725454,0.9221002,0
478,532,0,0.96670914,0.9722781,0.9221002,0
479,534,0,0.9710887,0.9725454,0.9221002,0
480,536,0,0.9800566,0.9722781,0.9221002,0
481,537,0,0.9814476,0.9722781,0.9221002,0
482,539,0,0.974453,0.97218716,0.9221002,0
483,540,0,0.9678465,0.97218716,0.9221002,0
484,541,0,0.9681841,0.9722781,0.9221002,0
485,542,0,0.9532737,0.97218716,0.9221002,0
486,543,0,0.97191995,0.97218716,0.9221002,0
487,544,0,0.97868145,0.97218716,0.9221002,0
488,545,0,0.9563186,0.97218716,0.9221002,0
489,546,0,0.9689056,0.97218716,0.9221002,0
490,548,0,0.9719298,0.9722781,0.9221002,0
491,549,0,0.96819836,0.97218716,0.9221002,0
492,550,0,0.96775216,0.97218716,0.9221002,0
493,551,0,0.96920526,0.9722781,0.9221002,0
494,552,0,0.9742153,0.9722781,0.9221002,0
495,553,0,0.9619538,0.9722781,0.9221002,0
496,554,0,0.9726958,0.9722781,0.9221002,0
497,555,0,0.9788129,0.9722781,0.9221002,0
498,556,0,0.96365756,0.97218716,0.9221002,0
499,557,0,0.97854227,0.9722781,0.9221002,0
500,558,0,0.9725778,0.9722781,0.9221002,0
501,559,0,0.97835565,0.9722781,0.9221002,0
502,560,0,0.9817492,0.9722781,0.9221002,0
503,561,0,0.9711768,0.97218716,0.9221002,0
504,562,0,0.9690928,0.97218716,0.9221002,0
505,563,0,0.9780695,0.97218716,0.9221002,0
506,564,0,0.96244895,0.97218716,0.9221002,0
507,565,0,0.9783666,0.97199684,0.9221002,0
508,566,0,0.97434723,0.9719436,0.9221002,0
509,567,0,0.9781142,0.97199684,0.9221002,0
510,568,0,0.9677351,0.9719436,0.9221002,0
511,569,0,0.9726989,0.97199684,0.9221002,0
512,570,0,0.9633216,0.972008,0.9221002,0
513,571,0,0.9674924,0.972008,0.9221002,0
514,572,0,0.9800401,0.972008,0.9221002,0
515,573,0,0.9684049,0.972008,0.9221002,0
516,575,0,0.96529204,0.972008,0.9221002,0
517,576,0,0.97472954,0.9719436,0.9221002,0
518,577,0,0.9661198,0.9719436,0.9221002,0
519,578,0,0.97461903,0.9719436,0.9221002,0
520,579,0,0.9744924,0.9719436,0.9221002,0
521,580,0,0.97587055,0.9719298,0.9221002,0
522,581,0,0.97625494,0.9719436,0.9221002,0
523,582,0,0.9591979,0.9719436,0.9221002,0
524,583,0,0.97840106,0.972008,0.9221002,0
525,584,0,0.97540116,0.972008,0.9221002,0
526,586,0,0.978051,0.972008,0.9221002,0
527,587,0,0.9823486,0.972008,0.9221002,0
528,588,0,0.9669708,0.9719436,0.9221002,0
529,589,0,0.9778634,0.972008,0.9221002,0
530,590,0,0.9612095,0.97202265,0.9221002,0
531,591,0,0.97406733,0.97202265,0.9221002,0
532,592,0,0.9702935,0.97202265,0.9221002,0
533,593,0,0.97233385,0.97202265,0.9221002,0
534,594,0,0.9779901,0.97229767,0.9221002,0
535,595,0,0.97068596,0.97229767,0.9221002,0
536,596,0,0.9745998,0.97229767,0.9221002,0
537,597,0,0.96963334,0.97233385,0.9221002,0
