order_i,orig_i,y_dirty,pcc,pcc_smooth,delta,pred_anom
123,141,0,0.95358384,0.967578,0.9169988,0
124,143,0,0.96086085,0.967578,0.9169988,0
125,145,0,0.96781164,0.967578,0.9169988,0
126,146,0,0.9597657,0.96700567,0.9169988,0
127,147,0,0.9648838,0.96700567,0.9169988,0
128,148,0,0.9684537,0.9675579,0.9169988,0
129,149,0,0.9665338,0.9675579,0.9169988,0
130,150,0,0.9696133,0.9675579,0.9169988,0
131,152,0,0.9646129,0.9675579,0.9169988,0
132,153,0,0.9677345,0.967578,0.9169988,0
133,154,0,0.9640316,0.967578,0.9169988,0
134,155,0,0.9789735,0.9677345,0.9169988,0
135,156,0,0.9728117,0.967578,0.9169988,0
136,157,0,0.9534466,0.9677345,0.9169988,0
137,158,0,0.963773,0.9677345,0.9169988,0
138,159,0,0.97483903,0.9677345,0.9169988,0
139,160,0,0.95605475,0.9677345,0.9169988,0
140,161,0,0.96242416,0.9677638,0.9169988,0
141,162,0,0.9598996,0.96781164,0.9169988,0
142,163,0,0.97329134,0.9677638,0.9169988,0
143,164,0,0.9779053,0.9677345,0.9169988,0
144,166,0,0.97177976,0.9677345,0.9169988,0
145,167,0,0.96700567,0.9677345,0.9169988,0
146,168,0,0.96995676,0.967578,0.9169988,0
147,169,0,0.9702157,0.967578,0.9169988,0
148,171,0,0.96564215,0.967578,0.9169988,0
149,172,0,0.9808669,0.967578,0.9169988,0
150,173,0,0.96534604,0.9677345,0.9169988,0
151,174,0,0.97806454,0.9677345,0.9169988,0
152,175,0,0.9752037,0.9677345,0.9169988,0
153,176,0,0.9734659,0.9677345,0.9169988,0
154,177,0,0.9632038,0.9677638,0.9169988,0
155,178,0,0.9736345,0.9677638,0.9169988,0
156,179,0,0.96983874,0.9677345,0.9169988,0
157,180,0,0.97154486,0.967578,0.9169988,0
158,181,0,0.9577525,0.967578,0.9169988,0
159,183,0,0.97245324,0.9677345,0.9169988,0
160,184,0,0.9652871,0.9677345,0.9169988,0
161,186,0,0.97449577,0.9677638,0.9169988,0
162,187,0,0.97791266,0.96781164,0.9169988,0
163,188,0,0.9790952,0.9677638,0.9169988,0
164,189,0,0.97799,0.9677345,0.9169988,0
165,190,0,0.96054775,0.9677345,0.9169988,0
166,191,0,0.9552014,0.9677638,0.9169988,0
167,192,0,0.97799194,0.96781164,0.9169988,0
168,193,0,0.9772124,0.96781164,0.9169988,0
169,194,0,0.96356833,0.96781164,0.9169988,0
170,195,0,0.98184246,0.96781164,0.9169988,0
171,196,0,0.96010816,0.96781164,0.9169988,0
172,197,0,0.9636138,0.96781164,0.9169988,0
173,198,0,0.97363174,0.9677345,0.9169988,0
174,199,0,0.96092194,0.9677345,0.9169988,0
175,201,0,0.9620154,0.96781164,0.9169988,0
176,202,0,0.9608965,0.96818256,0.9169988,0
177,203,0,0.9591362,0.96818256,0.9169988,0
178,204,0,0.9675579,0.96818256,0.9169988,0
179,205,0,0.970201,0.9677345,0.9169988,0
180,206,0,0.96299523,0.9677345,0.9169988,0
181,207,0,0.9561921,0.9675579,0.9169988,0
182,208,0,0.9819501,0.9677345,0.9169988,0
183,209,0,0.9691352,0.96818256,0.9169988,0
184,210,0,0.97322476,0.96818256,0.9169988,0
185,211,0,0.959044,0.9675579,0.9169988,0
186,212,0,0.9690678,0.967153,0.9169988,0
187,213,0,0.9727907,0.967153,0.9169988,0
188,214,0,0.9615495,0.9675579,0.9169988,0
189,215,0,0.96440315,0.967153,0.9169988,0
190,216,0,0.9743462,0.967153,0.9169988,0
191,217,0,0.97052205,0.9675579,0.9169988,0
192,218,0,0.95795727,0.9675579,0.9169988,0
193,219,0,0.9645406,0.9675579,0.9169988,0
194,220,0,0.9780671,0.9675579,0.9169988,0
195,221,0,0.9784766,0.967153,0.9169988,0
196,222,0,0.9634039,0.967153,0.9169988,0
197,223,0,0.96454054,0.9670959,0.9169988,0
198,224,0,0.96035874,0.9670959,0.9169988,0
199,225,0,0.97682214,0.967153,0.9169988,0
200,227,0,0.9776459,0.967153,0.9169988,0
201,229,0,0.95888686,0.9675579,0.9169988,0
202,230,0,0.96140355,0.967153,0.9169988,0
203,231,0,0.97710764,0.9670959,0.9169988,0
204,233,0,0.9770218,0.96672636,0.9169988,0
205,234,0,0.96625036,0.9668508,0.9169988,0
206,235,0,0.95602643,0.96672636,0.9169988,0
207,236,0,0.96430856,0.966396,0.9169988,0
208,237,0,0.9720101,0.966396,0.9169988,0
209,238,0,0.9755111,0.96672636,0.9169988,0
210,240,0,0.96324354,0.966396,0.9169988,0
211,241,0,0.96818256,0.96672636,0.9169988,0
212,242,0,0.9767695,0.96672636,0.9169988,0
213,243,0,0.9670959,0.96672636,0.9169988,0
214,245,0,0.96554345,0.96672636,0.9169988,0
215,246,0,0.95789534,0.966396,0.9169988,0
216,247,0,0.9724981,0.96672636,0.9169988,0
217,248,0,0.9744041,0.9668508,0.9169988,0
218,249,0,0.9768966,0.96672636,0.9169988,0
219,250,0,0.9762833,0.966396,0.9169988,0
220,251,0,0.96868724,0.966396,0.9169988,0
221,252,0,0.95148647,0.96633697,0.9169988,0
222,253,0,0.96003085,0.966396,0.9169988,0
223,254,0,0.96672636,0.96672636,0.9169988,0
224,255,0,0.9659777,0.96672636,0.9169988,0
225,256,0,0.9692723,0.9668508,0.9169988,0
226,257,0,0.9766146,0.9669026,0.9169988,0
227,258,0,0.96424,0.9669026,0.9169988,0
228,259,0,0.9628622,0.9669974,0.9169988,0
229,260,0,0.966396,0.9669026,0.9169988,0
230,261,0,0.96267635,0.9668508,0.9169988,0
231,263,0,0.967153,0.9668508,0.9169988,0
232,264,0,0.97776544,0.9668508,0.9169988,0
233,265,0,0.9698249,0.9668508,0.9169988,0
234,266,0,0.9636525,0.96672636,0.9169988,0
235,267,0,0.962733,0.966396,0.9169988,0
236,268,0,0.96633697,0.966396,0.9169988,0
237,269,0,0.9634067,0.966396,0.9169988,0
238,270,0,0.9817903,0.96633697,0.9169988,0
239,271,0,0.9635294,0.96633697,0.9169988,0
240,272,0,0.96141005,0.96633697,0.9169988,0
241,274,0,0.9754953,0.96633697,0.9169988,0
242,275,0,0.96229357,0.96633697,0.9169988,0
243,276,0,0.9743482,0.96633697,0.9169988,0
244,277,0,0.969507,0.966396,0.9169988,0
245,278,0,0.9549565,0.96633697,0.9169988,0
246,280,0,0.96100867,0.96633697,0.9169988,0
247,281,0,0.96446675,0.966396,0.9169988,0
248,282,0,0.96778715,0.96672636,0.9169988,0
249,283,0,0.9716076,0.96677625,0.9169988,0
250,284,0,0.9763379,0.96672636,0.9169988,0
251,285,0,0.9752918,0.96672636,0.9169988,0
252,286,0,0.960131,0.96677625,0.9169988,0
253,287,0,0.9629099,0.96677625,0.9169988,0
254,288,0,0.95935136,0.96677625,0.9169988,0
255,289,0,0.9668508,0.96672636,0.9169988,0
256,290,0,0.9598649,0.96677625,0.9169988,0
257,291,0,0.95803744,0.96677625,0.9169988,0
258,292,0,0.96710384,0.9668508,0.9169988,0
259,293,0,0.96890116,0.96677625,0.9169988,0
260,294,0,0.9655024,0.96672636,0.9169988,0
261,295,0,0.96817106,0.96677625,0.9169988,0
262,296,0,0.9669026,0.96672636,0.9169988,0
263,297,0,0.9674803,0.96672636,0.9169988,0
264,298,0,0.97175753,0.966396,0.9169988,0
265,299,0,0.96261096,0.966396,0.9169988,0
266,300,0,0.96908426,0.96661055,0.9169988,0
267,301,0,0.9679825,0.96661055,0.9169988,0
268,302,0,0.9660364,0.96661055,0.9169988,0
269,303,0,0.9654426,0.96661055,0.9169988,0
270,305,0,0.9649974,0.966396,0.9169988,0
271,306,0,0.9662323,0.96633697,0.9169988,0
272,307,0,0.9753759,0.96633697,0.9169988,0
273,308,0,0.96797353,0.96633697,0.9169988,0
274,309,0,0.9669974,0.96633697,0.9169988,0
275,310,0,0.9688934,0.96633697,0.9169988,0
276,311,0,0.9691336,0.9662749,0.9169988,0
277,312,0,0.96189016,0.9662749,0.9169988,0
278,313,0,0.9722831,0.96633697,0.9169988,0
279,314,0,0.96007323,0.96633697,0.9169988,0
280,315,0,0.9589267,0.9662749,0.9169988,0
281,316,0,0.96528226,0.96633697,0.9169988,0
282,317,0,0.9656691,0.9662749,0.9169988,0
283,318,0,0.96844876,0.9662749,0.9169988,0
284,319,0,0.9636606,0.9662323,0.9169988,0
285,320,0,0.9633494,0.9662749,0.9169988,0
286,321,0,0.96583563,0.96633697,0.9169988,0
287,322,0,0.9686488,0.96661055,0.9169988,0
288,323,0,0.9642212,0.96661055,0.9169988,0
289,324,0,0.9624919,0.96657425,0.9169988,0
290,325,0,0.9624804,0.96657425,0.9169988,0
291,326,0,0.9741562,0.96661055,0.9169988,0
292,327,0,0.98043907,0.96661055,0.9169988,0
293,328,0,0.95921165,0.9667077,0.9169988,0
294,329,0,0.9696201,0.9667077,0.9169988,0
295,330,0,0.9641135,0.9667077,0.9169988,0
296,331,0,0.9731408,0.9667077,0.9169988,0
297,332,0,0.96677625,0.9667077,0.9169988,0
298,333,0,0.96883196,0.9667077,0.9169988,0
299,334,0,0.97027475,0.96661055,0.9169988,0
300,335,0,0.96536964,0.96661055,0.9169988,0
301,336,0,0.9781389,0.96661055,0.9169988,0
302,337,0,0.972136,0.96661055,0.9169988,0
303,338,0,0.9662749,0.9667077,0.9169988,0
304,339,0,0.9684978,0.96677625,0.9169988,0
305,340,0,0.9629571,0.96677625,0.9169988,0
306,341,0,0.97384316,0.96677625,0.9169988,0
307,342,0,0.9631675,0.96677625,0.9169988,0
308,343,0,0.96803087,0.96677625,0.9169988,0
309,344,0,0.95941377,0.96677625,0.9169988,0
310,345,0,0.96229345,0.96677625,0.9169988,0
311,346,0,0.9689346,0.96677625,0.9169988,0
312,347,0,0.9630741,0.9667077,0.9169988,0
313,348,0,0.9698378,0.9667077,0.9169988,0
314,349,0,0.96216667,0.96661055,0.9169988,0
315,350,0,0.96231484,0.96657425,0.9169988,0
316,351,0,0.96661055,0.96661055,0.9169988,0
317,352,0,0.974287,0.96661055,0.9169988,0
318,353,0,0.97591615,0.96657425,0.9169988,0
319,354,0,0.9743836,0.96661055,0.9169988,0
320,355,0,0.9612579,0.96664757,0.9169988,0
321,357,0,0.9657874,0.9667077,0.9169988,0
322,358,0,0.9652725,0.96677625,0.9169988,0
323,359,0,0.96508825,0.9667077,0.9169988,0
324,360,0,0.9766953,0.9666877,0.9169988,0
325,361,0,0.9576564,0.96664757,0.9169988,0
326,362,0,0.9637932,0.96661055,0.9169988,0
327,363,0,0.9744632,0.96657425,0.9169988,0
328,364,0,0.9673631,0.96657425,0.9169988,0
329,365,0,0.9641872,0.9664677,0.9169988,0
330,367,0,0.9644331,0.96657425,0.9169988,0
331,368,0,0.9705014,0.96661055,0.9169988,0
332,369,0,0.96411943,0.96664757,0.9169988,0
333,370,0,0.9743309,0.9666877,0.9169988,0
334,372,0,0.96395755,0.96664757,0.9169988,0
335,373,0,0.9734563,0.9666877,0.9169988,0
336,374,0,0.97246224,0.9666877,0.9169988,0
337,375,0,0.9693523,0.9666877,0.9169988,0
338,376,0,0.96657425,0.9666877,0.9169988,0
339,377,0,0.9627153,0.9666877,0.9169988,0
340,378,0,0.96247554,0.9667077,0.9169988,0
341,379,0,0.97019285,0.9667077,0.9169988,0
342,380,0,0.9667077,0.9667077,0.9169988,0
343,381,0,0.96856135,0.9667077,0.9169988,0
344,382,0,0.97264427,0.96677625,0.9169988,0
345,383,0,0.9773619,0.96677625,0.9169988,0
346,384,0,0.9664677,0.96677625,0.9169988,0
347,386,0,0.95172733,0.96677625,0.9169988,0
348,387,0,0.9640307,0.9667077,0.9169988,0
349,388,0,0.9591675,0.9667077,0.9169988,0
350,389,0,0.9703895,0.9666877,0.9169988,0
351,391,0,0.9776598,0.9667077,0.9169988,0
352,392,0,0.9766807,0.9666877,0.9169988,0
353,393,0,0.970975,0.9666877,0.9169988,0
354,395,0,0.96748185,0.9666877,0.9169988,0
355,396,0,0.96232915,0.9666877,0.9169988,0
356,397,0,0.97596604,0.9666877,0.9169988,0
357,398,0,0.96465904,0.96664757,0.9169988,0
358,399,0,0.9640322,0.9666877,0.9169988,0
359,400,0,0.97860646,0.96664757,0.9169988,0
360,401,0,0.96757525,0.9666877,0.9169988,0
361,402,0,0.9659973,0.9666877,0.9169988,0
362,403,0,0.962763,0.96664757,0.9169988,0
363,404,0,0.9714616,0.96664757,0.9169988,0
364,406,0,0.9614928,0.96664757,0.9169988,0
365,408,0,0.9558922,0.96664757,0.9169988,0
366,409,0,0.9729143,0.9666877,0.9169988,0
367,410,0,0.96664757,0.9666877,0.9169988,0
368,411,0,0.9643104,0.9666877,0.9169988,0
369,412,0,0.968572,0.9666877,0.9169988,0
370,413,0,0.97440165,0.96664757,0.9169988,0
371,414,0,0.9701942,0.96664757,0.9169988,0
372,415,0,0.96758723,0.96664757,0.9169988,0
373,416,0,0.9666877,0.9666877,0.9169988,0
374,417,0,0.96634936,0.9666877,0.9169988,0
375,418,0,0.96487635,0.96664757,0.9169988,0
376,419,0,0.965886,0.9666877,0.9169988,0
377,420,0,0.9653046,0.9667077,0.9169988,0
378,421,0,0.9662025,0.9666877,0.9169988,0
379,422,0,0.96282005,0.9666877,0.9169988,0
380,423,0,0.98339725,0.9667077,0.9169988,0
381,424,0,0.97259784,0.96690774,0.9169988,0
382,425,0,0.96753246,0.96690774,0.9169988,0
383,426,0,0.97291684,0.96690774,0.9169988,0
384,427,0,0.9642537,0.96690774,0.9169988,0
385,428,0,0.97024095,0.96748185,0.9169988,0
386,429,0,0.9624662,0.96690774,0.9169988,0
387,430,0,0.96425384,0.96690774,0.9169988,0
388,431,0,0.9755107,0.9667077,0.9169988,0
389,433,0,0.96136487,0.9667077,0.9169988,0
390,434,0,0.9777465,0.96690774,0.9169988,0
391,435,0,0.96636117,0.96690774,0.9169988,0
392,436,0,0.96994084,0.9667077,0.9169988,0
393,437,0,0.97426575,0.9666877,0.9169988,0
394,438,0,0.9709315,0.9666877,0.9169988,0
395,439,0,0.9752257,0.96664757,0.9169988,0
396,440,0,0.9641528,0.96654737,0.9169988,0
397,441,0,0.97093236,0.96664757,0.9169988,0
398,442,0,0.96654737,0.96664757,0.9169988,0
399,443,0,0.97338605,0.9666877,0.9169988,0
400,444,0,0.964876,0.96690774,0.9169988,0
401,445,0,0.9798777,0.9666877,0.9169988,0
402,446,0,0.9626403,0.9666877,0.9169988,0
403,447,0,0.96829665,0.9666877,0.9169988,0
404,448,0,0.96322495,0.96664757,0.9169988,0
405,450,0,0.97130597,0.96654737,0.9169988,0
406,451,0,0.958974,0.96664757,0.9169988,0
407,452,0,0.95912164,0.96664757,0.9169988,0
408,454,0,0.96792597,0.96664757,0.9169988,0
409,455,0,0.9612653,0.9666877,0.9169988,0
410,456,0,0.97582036,0.96664757,0.9169988,0
411,458,0,0.9617149,0.96654737,0.9169988,0
412,459,0,0.9622018,0.96664757,0.9169988,0
413,460,0,0.96368134,0.9666877,0.9169988,0
414,461,0,0.97736347,0.9666877,0.9169988,0
415,462,0,0.96367687,0.9666877,0.9169988,0
416,463,0,0.9778679,0.96690774,0.9169988,0
417,464,0,0.9551664,0.9666877,0.9169988,0
418,465,0,0.9731853,0.96690774,0.9169988,0
419,466,0,0.96690774,0.96730787,0.9169988,0
420,467,0,0.9653678,0.96730787,0.9169988,0
421,469,0,0.96421736,0.96690774,0.9169988,0
422,470,0,0.96105385,0.9666877,0.9169988,0
423,471,0,0.9681742,0.96654737,0.9169988,0
424,472,0,0.9661461,0.96636117,0.9169988,0
425,474,0,0.9595001,0.96654737,0.9169988,0
426,475,0,0.9675571,0.96654737,0.9169988,0
427,477,0,0.9704279,0.96690774,0.9169988,0
428,478,0,0.960587,0.96690774,0.9169988,0
429,479,0,0.9786432,0.96690774,0.9169988,0
430,480,0,0.96973914,0.96730787,0.9169988,0
431,481,0,0.9816059,0.96730787,0.9169988,0
432,482,0,0.9819486,0.96730787,0.9169988,0
433,483,0,0.9604672,0.96690774,0.9169988,0
434,485,0,0.97489727,0.96654737,0.9169988,0
435,487,0,0.9708226,0.96654737,0.9169988,0
436,488,0,0.96297425,0.96636117,0.9169988,0
437,489,0,0.967371,0.96654737,0.9169988,0
438,490,0,0.9609001,0.96654737,0.9169988,0
439,491,0,0.9560053,0.96636117,0.9169988,0
440,492,0,0.9707127,0.96654737,0.9169988,0
441,493,0,0.9661315,0.96636117,0.9169988,0
442,494,0,0.9596944,0.9662834,0.9169988,0
443,495,0,0.96591413,0.9661461,0.9169988,0
444,496,0,0.96730787,0.9661461,0.9169988,0
445,498,0,0.960868,0.9661315,0.9169988,0
446,499,0,0.96408194,0.9661315,0.9169988,0
447,501,0,0.9757668,0.9661461,0.9169988,0
448,502,0,0.9650979,0.9661315,0.9169988,0
449,503,0,0.97531575,0.9661315,0.9169988,0
450,504,0,0.9688175,0.9661315,0.9169988,0
451,505,0,0.9662834,0.9661461,0.9169988,0
452,506,0,0.9749634,0.9661461,0.9169988,0
453,507,0,0.96998686,0.9661461,0.9169988,0
454,508,0,0.9586458,0.9661315,0.9169988,0
455,509,0,0.965364,0.9661461,0.9169988,0
456,510,0,0.97103125,0.9661315,0.9169988,0
457,511,0,0.97888076,0.9661461,0.9169988,0
458,512,0,0.9604958,0.9662834,0.9169988,0
459,513,0,0.96962315,0.9662834,0.9169988,0
460,514,0,0.96464306,0.9662834,0.9169988,0
461,515,0,0.95421296,0.9662834,0.9169988,0
462,516,0,0.97128737,0.9662834,0.9169988,0
463,517,0,0.967585,0.9662834,0.9169988,0
464,518,0,0.976849,0.96636486,0.9169988,0
465,519,0,0.96381074,0.9662834,0.9169988,0
466,520,0,0.9758758,0.9662834,0.9169988,0
467,521,0,0.96070635,0.9662834,0.9169988,0
468,522,0,0.96882087,0.9662834,0.9169988,0
469,523,0,0.9704124,0.9662834,0.9169988,0
470,524,0,0.9769461,0.9662834,0.9169988,0
471,525,0,0.9611669,0.96636486,0.9169988,0
472,526,0,0.961491,0.96690136,0.9169988,0
473,527,0,0.9621785,0.96690136,0.9169988,0
474,528,0,0.9625794,0.96690136,0.9169988,0
475,529,0,0.9677026,0.96692544,0.9169988,0
476,530,0,0.95875216,0.96730787,0.9169988,0
477,531,0,0.97220314,0.96730787,0.9169988,0
478,532,0,0.9626094,0.96692544,0.9169988,0
479,534,0,0.96229905,0.96730787,0.9169988,0
480,536,0,0.9772355,0.96692544,0.9169988,0
481,537,0,0.97838056,0.96692544,0.9169988,0
482,539,0,0.9716754,0.96690136,0.9169988,0
483,540,0,0.96198475,0.96690136,0.9169988,0
484,541,0,0.96377695,0.96692544,0.9169988,0
485,542,0,0.94952726,0.96692544,0.9169988,0
486,543,0,0.96579605,0.96692544,0.9169988,0
487,544,0,0.97645557,0.96692634,0.9169988,0
488,545,0,0.9519773,0.96692634,0.9169988,0
489,546,0,0.96141773,0.96692634,0.9169988,0
490,548,0,0.96735907,0.96730787,0.9169988,0
491,549,0,0.96537644,0.9672265,0.9169988,0
492,550,0,0.95932454,0.96730787,0.9169988,0
493,551,0,0.96420497,0.96730787,0.9169988,0
494,552,0,0.9678129,0.96735907,0.9169988,0
495,553,0,0.95636266,0.9674748,0.9169988,0
496,554,0,0.96636486,0.9674748,0.9169988,0
497,555,0,0.9762093,0.9674748,0.9169988,0
498,556,0,0.9613746,0.96735907,0.9169988,0
499,557,0,0.9750046,0.9674748,0.9169988,0
500,558,0,0.96690136,0.96735907,0.9169988,0
501,559,0,0.97621506,0.96735907,0.9169988,0
502,560,0,0.9786589,0.96735907,0.9169988,0
503,561,0,0.9658134,0.9672265,0.9169988,0
504,562,0,0.96498805,0.9672265,0.9169988,0
505,563,0,0.97481745,0.9672265,0.9169988,0
506,564,0,0.9594866,0.9672265,0.9169988,0
507,565,0,0.9743361,0.96692634,0.9169988,0
508,566,0,0.97083503,0.96692634,0.9169988,0
509,567,0,0.9748251,0.9672265,0.9169988,0
510,568,0,0.9647206,0.96692634,0.9169988,0
511,569,0,0.96692544,0.96692634,0.9169988,0
512,570,0,0.9572856,0.9672265,0.9169988,0
513,571,0,0.959682,0.96692634,0.9169988,0
514,572,0,0.97738916,0.96692544,0.9169988,0
515,573,0,0.9629087,0.96692544,0.9169988,0
516,575,0,0.9577988,0.96692544,0.9169988,0
517,576,0,0.9706451,0.96692544,0.9169988,0
518,577,0,0.9611542,0.96692544,0.9169988,0
519,578,0,0.97131425,0.96692544,0.9169988,0
520,579,0,0.968062,0.96692544,0.9169988,0
521,580,0,0.97315955,0.96690136,0.9169988,0
522,581,0,0.97225314,0.96692544,0.9169988,0
523,582,0,0.95726705,0.96692544,0.9169988,0
524,583,0,0.97134566,0.96692634,0.9169988,0
525,584,0,0.97053814,0.96692634,0.9169988,0
526,586,0,0.9733272,0.96692634,0.9169988,0
527,587,0,0.9797256,0.96692634,0.9169988,0
528,588,0,0.9616898,0.96692544,0.9169988,0
529,589,0,0.9751258,0.96692634,0.9169988,0
530,590,0,0.95765823,0.9672265,0.9169988,0
531,591,0,0.9681045,0.9672265,0.9169988,0
532,592,0,0.964775,0.9672265,0.9169988,0
533,593,0,0.9674748,0.9672265,0.9169988,0
534,594,0,0.97301275,0.96735907,0.9169988,0
535,595,0,0.9679463,0.96735907,0.9169988,0
536,596,0,0.9689232,0.96735907,0.9169988,0
537,597,0,0.96692634,0.96742827,0.9169988,0
