order_i,orig_i,y_dirty,pcc,pcc_smooth,delta,pred_anom
116,134,0,0.8381791,0.8354042,0.78007585,0
117,135,0,0.8023627,0.8354042,0.78007585,0
118,136,0,0.81851435,0.8354042,0.78007585,0
119,137,0,0.75151795,0.8354042,0.78007585,0
120,138,0,0.8320733,0.8354042,0.78007585,0
121,139,0,0.8100703,0.83492726,0.78007585,0
122,140,0,0.75850314,0.8345292,0.78007585,0
123,141,0,0.81328297,0.8345292,0.78007585,0
124,143,0,0.8423526,0.83492726,0.78007585,0
125,145,0,0.8408782,0.83492726,0.78007585,0
126,146,0,0.7628027,0.83492726,0.78007585,0
127,147,0,0.84037924,0.8345292,0.78007585,0
128,148,0,0.7772247,0.8345292,0.78007585,0
129,149,0,0.82080686,0.8345292,0.78007585,0
130,150,0,0.8476122,0.8345292,0.78007585,0
131,152,0,0.7804009,0.8345292,0.78007585,0
132,153,0,0.7148403,0.8340647,0.78007585,0
133,154,0,0.8260356,0.83368886,0.78007585,0
134,155,0,0.812513,0.8320733,0.78007585,0
135,156,0,0.7975498,0.8320733,0.78007585,0
136,157,0,0.78849936,0.83190817,0.78007585,0
137,158,0,0.8792643,0.83068305,0.78007585,0
138,159,0,0.8478198,0.83068305,0.78007585,0
139,160,0,0.5557233,0.83068305,0.78007585,0
140,161,0,0.8533595,0.83068305,0.78007585,0
141,162,0,0.86716205,0.8283582,0.78007585,0
142,163,0,0.83068305,0.8283582,0.78007585,0
143,164,0,0.75730556,0.8283582,0.78007585,0
144,166,0,0.8498694,0.8283582,0.78007585,0
145,167,0,0.86723095,0.82664365,0.78007585,0
146,168,0,0.8454001,0.82664365,0.78007585,0
147,169,0,0.8283582,0.82664365,0.78007585,0
148,171,0,0.8761962,0.8283582,0.78007585,0
149,172,0,0.71777767,0.82647496,0.78007585,0
150,173,0,0.82552695,0.8260356,0.78007585,0
151,174,0,0.700743,0.8260356,0.78007585,0
152,175,0,0.85587436,0.8260356,0.78007585,0
153,176,0,0.844017,0.82647496,0.78007585,0
154,177,0,0.68170506,0.82647496,0.78007585,0
155,178,0,0.6262793,0.8283582,0.78007585,0
156,179,0,0.73788214,0.82647496,0.78007585,0
157,180,0,0.83492726,0.82647496,0.78007585,0
158,181,0,0.73403347,0.8260356,0.78007585,0
159,183,0,0.8481783,0.82552695,0.78007585,0
160,184,0,0.72654396,0.8250156,0.78007585,0
161,186,0,0.67401105,0.8250156,0.78007585,0
162,187,0,0.7510208,0.8250156,0.78007585,0
163,188,0,0.86466247,0.8250156,0.78007585,0
164,189,0,0.8613281,0.8247898,0.78007585,0
165,190,0,0.8616585,0.8250156,0.78007585,0
166,191,0,0.8250156,0.8250156,0.78007585,0
167,192,0,0.8665249,0.8250156,0.78007585,0
168,193,0,0.8390681,0.82552695,0.78007585,0
169,194,0,0.83900875,0.82552695,0.78007585,0
170,195,0,0.8473488,0.8260356,0.78007585,0
171,196,0,0.7615698,0.8260356,0.78007585,0
172,197,0,0.66957355,0.8272936,0.78007585,0
173,198,0,0.85651845,0.8283582,0.78007585,0
174,199,0,0.88853306,0.8283582,0.78007585,0
175,201,0,0.86919326,0.8272936,0.78007585,0
176,202,0,0.82191557,0.8260356,0.78007585,0
177,203,0,0.82463753,0.8272936,0.78007585,0
178,204,0,0.83190817,0.8272936,0.78007585,0
179,205,0,0.8697177,0.8272936,0.78007585,0
180,206,0,0.7522733,0.8272936,0.78007585,0
181,207,0,0.5781621,0.8272936,0.78007585,0
182,208,0,0.8199253,0.8272936,0.78007585,0
183,209,0,0.8100326,0.8272936,0.78007585,0
184,210,0,0.764312,0.8283582,0.78007585,0
185,211,0,0.82448417,0.8292682,0.78007585,0
186,212,0,0.752018,0.83068305,0.78007585,0
187,213,0,0.73697853,0.83099484,0.78007585,0
188,214,0,0.8359273,0.83068305,0.78007585,0
189,215,0,0.8594521,0.8292682,0.78007585,0
190,216,0,0.8500143,0.83068305,0.78007585,0
191,217,0,0.8090582,0.8292682,0.78007585,0
192,218,0,0.8531748,0.8283582,0.78007585,0
193,219,0,0.8085853,0.8283582,0.78007585,0
194,220,0,0.81180894,0.8292682,0.78007585,0
195,221,0,0.8181039,0.8283582,0.78007585,0
196,222,0,0.86726356,0.8283582,0.78007585,0
197,223,0,0.82249814,0.8283582,0.78007585,0
198,224,0,0.85250294,0.8292682,0.78007585,0
199,225,0,0.80403405,0.8292682,0.78007585,0
200,227,0,0.6585414,0.83099484,0.78007585,0
201,229,0,0.8497263,0.831011,0.78007585,0
202,230,0,0.8572786,0.83190817,0.78007585,0
203,231,0,0.83289456,0.83190817,0.78007585,0
204,233,0,0.831011,0.831011,0.78007585,0
205,234,0,0.8417979,0.831011,0.78007585,0
206,235,0,0.7783238,0.83190817,0.78007585,0
207,236,0,0.6523497,0.83190817,0.78007585,0
208,237,0,0.75493246,0.831011,0.78007585,0
209,238,0,0.7529275,0.83190817,0.78007585,0
210,240,0,0.78298163,0.831011,0.78007585,0
211,241,0,0.87589675,0.83190817,0.78007585,0
212,242,0,0.8408394,0.83289456,0.78007585,0
213,243,0,0.8452107,0.83338916,0.78007585,0
214,245,0,0.81685454,0.83338916,0.78007585,0
215,246,0,0.8523684,0.83289456,0.78007585,0
216,247,0,0.8587948,0.83289456,0.78007585,0
217,248,0,0.8292682,0.83338916,0.78007585,0
218,249,0,0.85707676,0.83289456,0.78007585,0
219,250,0,0.8078882,0.83289456,0.78007585,0
220,251,0,0.8370182,0.83289456,0.78007585,0
221,252,0,0.8272936,0.83190817,0.78007585,0
222,253,0,0.8617063,0.83190817,0.78007585,0
223,254,0,0.85448545,0.83289456,0.78007585,0
224,255,0,0.8085648,0.83289456,0.78007585,0
225,256,0,0.7832099,0.8328086,0.78007585,0
226,257,0,0.7184698,0.8328086,0.78007585,0
227,258,0,0.8498149,0.8328086,0.78007585,0
228,259,0,0.85470474,0.83289456,0.78007585,0
229,260,0,0.77252156,0.83289456,0.78007585,0
230,261,0,0.7846721,0.8328086,0.78007585,0
231,263,0,0.8381906,0.83289456,0.78007585,0
232,264,0,0.7711819,0.83338916,0.78007585,0
233,265,0,0.7820757,0.8353334,0.78007585,0
234,266,0,0.86912477,0.8359273,0.78007585,0
235,267,0,0.83099484,0.8359273,0.78007585,0
236,268,0,0.8433899,0.83602816,0.78007585,0
237,269,0,0.8731714,0.8360358,0.78007585,0
238,270,0,0.803441,0.8360358,0.78007585,0
239,271,0,0.77558017,0.8370182,0.78007585,0
240,272,0,0.8385701,0.8360358,0.78007585,0
241,274,0,0.65220684,0.83602816,0.78007585,0
242,275,0,0.80601186,0.83602816,0.78007585,0
243,276,0,0.83338916,0.8353334,0.78007585,0
244,277,0,0.8360358,0.83602816,0.78007585,0
245,278,0,0.8138721,0.83602816,0.78007585,0
246,280,0,0.8642076,0.83602816,0.78007585,0
247,281,0,0.872727,0.83602816,0.78007585,0
248,282,0,0.8710024,0.8360358,0.78007585,0
249,283,0,0.8404999,0.83602816,0.78007585,0
250,284,0,0.85206586,0.83602816,0.78007585,0
251,285,0,0.84422415,0.83602816,0.78007585,0
252,286,0,0.86303306,0.8353334,0.78007585,0
253,287,0,0.83602816,0.8353334,0.78007585,0
254,288,0,0.8296217,0.8353334,0.78007585,0
255,289,0,0.8293607,0.83602816,0.78007585,0
256,290,0,0.85736465,0.8353334,0.78007585,0
257,291,0,0.8270925,0.83602816,0.78007585,0
258,292,0,0.7897805,0.8360358,0.78007585,0
259,293,0,0.8711453,0.8360358,0.78007585,0
260,294,0,0.6796784,0.8360456,0.78007585,0
261,295,0,0.8520526,0.8370182,0.78007585,0
262,296,0,0.8673793,0.8360456,0.78007585,0
263,297,0,0.87558216,0.8360358,0.78007585,0
264,298,0,0.8717041,0.8360358,0.78007585,0
265,299,0,0.7678601,0.8360358,0.78007585,0
266,300,0,0.84863675,0.83602816,0.78007585,0
267,301,0,0.8493832,0.8353334,0.78007585,0
268,302,0,0.7082799,0.8353334,0.78007585,0
269,303,0,0.8561006,0.8352958,0.78007585,0
270,305,0,0.8643039,0.8353334,0.78007585,0
271,306,0,0.72303075,0.8353334,0.78007585,0
272,307,0,0.6976952,0.8353334,0.78007585,0
273,308,0,0.87421983,0.8352958,0.78007585,0
274,309,0,0.842338,0.8352958,0.78007585,0
275,310,0,0.8328086,0.8353334,0.78007585,0
276,311,0,0.8353334,0.8353334,0.78007585,0
277,312,0,0.54352885,0.83602816,0.78007585,0
278,313,0,0.8631327,0.8353334,0.78007585,0
279,314,0,0.6369289,0.8353334,0.78007585,0
280,315,0,0.77645314,0.83567524,0.78007585,0
281,316,0,0.8484874,0.83602816,0.78007585,0
282,317,0,0.87313896,0.83602816,0.78007585,0
283,318,0,0.83902806,0.8360358,0.78007585,0
284,319,0,0.84195936,0.8360358,0.78007585,0
285,320,0,0.76626366,0.83602816,0.78007585,0
286,321,0,0.86191964,0.83602816,0.78007585,0
287,322,0,0.8638429,0.83567524,0.78007585,0
288,323,0,0.81233877,0.83567524,0.78007585,0
289,324,0,0.8515666,0.83602816,0.78007585,0
290,325,0,0.82555056,0.83602816,0.78007585,0
291,326,0,0.82452166,0.83602816,0.78007585,0
292,327,0,0.8087934,0.8360358,0.78007585,0
293,328,0,0.8263396,0.8360456,0.78007585,0
294,329,0,0.86649,0.8365669,0.78007585,0
295,330,0,0.708165,0.8365669,0.78007585,0
296,331,0,0.7428689,0.8365669,0.78007585,0
297,332,0,0.8360456,0.8360456,0.78007585,0
298,333,0,0.8418424,0.8360456,0.78007585,0
299,334,0,0.7974789,0.83602816,0.78007585,0
300,335,0,0.78034484,0.83602816,0.78007585,0
301,336,0,0.74287367,0.83567524,0.78007585,0
302,337,0,0.79733896,0.8353334,0.78007585,0
303,338,0,0.8749386,0.8353334,0.78007585,0
304,339,0,0.67734206,0.8352958,0.78007585,0
305,340,0,0.8556044,0.8352958,0.78007585,0
306,341,0,0.83472186,0.8352958,0.78007585,0
307,342,0,0.8734885,0.8352958,0.78007585,0
308,343,0,0.84307444,0.8353334,0.78007585,0
309,344,0,0.8352277,0.8353334,0.78007585,0
310,345,0,0.84346265,0.8352958,0.78007585,0
311,346,0,0.8464634,0.8353334,0.78007585,0
312,347,0,0.80092293,0.8352958,0.78007585,0
313,348,0,0.826342,0.8352958,0.78007585,0
314,349,0,0.8563387,0.8352958,0.78007585,0
315,350,0,0.76543355,0.8352277,0.78007585,0
316,351,0,0.8352003,0.8352958,0.78007585,0
317,352,0,0.8352958,0.8352277,0.78007585,0
318,353,0,0.71181077,0.8352003,0.78007585,0
319,354,0,0.79713315,0.8352003,0.78007585,0
320,355,0,0.849074,0.83472186,0.78007585,0
321,357,0,0.8385379,0.83472186,0.78007585,0
322,358,0,0.7310106,0.8352003,0.78007585,0
323,359,0,0.8194907,0.8352277,0.78007585,0
324,360,0,0.8665002,0.8352277,0.78007585,0
325,361,0,0.84821635,0.8352277,0.78007585,0
326,362,0,0.78186816,0.8352958,0.78007585,0
327,363,0,0.8415035,0.8352277,0.78007585,0
328,364,0,0.7808582,0.8352277,0.78007585,0
329,365,0,0.83567524,0.8352003,0.78007585,0
330,367,0,0.84220564,0.8352003,0.78007585,0
331,368,0,0.83686167,0.8352003,0.78007585,0
332,369,0,0.85955155,0.8352003,0.78007585,0
333,370,0,0.83809084,0.83472186,0.78007585,0
334,372,0,0.7887831,0.83472186,0.78007585,0
335,373,0,0.82027835,0.833511,0.78007585,0
336,374,0,0.6299056,0.833511,0.78007585,0
337,375,0,0.7773722,0.8326244,0.78007585,0
338,376,0,0.8679433,0.8326244,0.78007585,0
339,377,0,0.8401811,0.833511,0.78007585,0
340,378,0,0.71534336,0.8326244,0.78007585,0
341,379,0,0.8365669,0.833511,0.78007585,0
342,380,0,0.84461796,0.83472186,0.78007585,0
343,381,0,0.8505261,0.8352003,0.78007585,0
344,382,0,0.84777194,0.8352003,0.78007585,0
345,383,0,0.82371175,0.83472186,0.78007585,0
346,384,0,0.74902123,0.8352003,0.78007585,0
347,386,0,0.8143053,0.8352003,0.78007585,0
348,387,0,0.86886626,0.8352003,0.78007585,0
349,388,0,0.65058684,0.83472186,0.78007585,0
350,389,0,0.8485532,0.8352003,0.78007585,0
351,391,0,0.8301863,0.8352003,0.78007585,0
352,392,0,0.67312413,0.8352003,0.78007585,0
353,393,0,0.8719738,0.8352003,0.78007585,0
354,395,0,0.8289818,0.83472186,0.78007585,0
355,396,0,0.813855,0.8352003,0.78007585,0
356,397,0,0.80559516,0.8352003,0.78007585,0
357,398,0,0.8742984,0.8352277,0.78007585,0
358,399,0,0.84006697,0.8352003,0.78007585,0
359,400,0,0.718567,0.833511,0.78007585,0
360,401,0,0.81485426,0.8326244,0.78007585,0
361,402,0,0.8659904,0.8326244,0.78007585,0
362,403,0,0.82026863,0.83078325,0.78007585,0
363,404,0,0.84991604,0.83078325,0.78007585,0
364,406,0,0.864577,0.8326244,0.78007585,0
365,408,0,0.80187535,0.8326244,0.78007585,0
366,409,0,0.8389381,0.83344096,0.78007585,0
367,410,0,0.8326244,0.8326244,0.78007585,0
368,411,0,0.64279914,0.83078325,0.78007585,0
369,412,0,0.8155035,0.8326244,0.78007585,0
370,413,0,0.77194417,0.83344096,0.78007585,0
371,414,0,0.85567224,0.83344096,0.78007585,0
372,415,0,0.8541814,0.83308744,0.78007585,0
373,416,0,0.8710741,0.83344096,0.78007585,0
374,417,0,0.86626107,0.833511,0.78007585,0
375,418,0,0.8360478,0.833511,0.78007585,0
376,419,0,0.8471489,0.83344096,0.78007585,0
377,420,0,0.7511614,0.83344096,0.78007585,0
378,421,0,0.74227095,0.83308744,0.78007585,0
379,422,0,0.83078325,0.83308744,0.78007585,0
380,423,0,0.8028773,0.83308744,0.78007585,0
381,424,0,0.74907625,0.8326244,0.78007585,0
382,425,0,0.8393447,0.8326244,0.78007585,0
383,426,0,0.833511,0.8326244,0.78007585,0
384,427,0,0.8745497,0.83078325,0.78007585,0
385,428,0,0.7982256,0.83078325,0.78007585,0
386,429,0,0.78036094,0.83078325,0.78007585,0
387,430,0,0.82394457,0.83078325,0.78007585,0
388,431,0,0.863194,0.83078325,0.78007585,0
389,433,0,0.86083645,0.8305548,0.78007585,0
390,434,0,0.7383074,0.8305548,0.78007585,0
391,435,0,0.8735723,0.83078325,0.78007585,0
392,436,0,0.8711854,0.83078325,0.78007585,0
393,437,0,0.83903384,0.8305548,0.78007585,0
394,438,0,0.8290464,0.8305548,0.78007585,0
395,439,0,0.7732888,0.8301863,0.78007585,0
396,440,0,0.8746816,0.8301863,0.78007585,0
397,441,0,0.8186719,0.8305548,0.78007585,0
398,442,0,0.83593744,0.8305548,0.78007585,0
399,443,0,0.8078843,0.8301863,0.78007585,0
400,444,0,0.84022135,0.8305548,0.78007585,0
401,445,0,0.8011599,0.8305548,0.78007585,0
402,446,0,0.4815464,0.8305548,0.78007585,0
403,447,0,0.82009846,0.83078325,0.78007585,0
404,448,0,0.8066102,0.8305548,0.78007585,0
405,450,0,0.8434989,0.83078325,0.78007585,0
406,451,0,0.8445847,0.83078325,0.78007585,0
407,452,0,0.8445229,0.83078325,0.78007585,0
408,454,0,0.80009985,0.83078325,0.78007585,0
409,455,0,0.65140975,0.8306342,0.78007585,0
410,456,0,0.7922293,0.83078325,0.78007585,0
411,458,0,0.86195374,0.8309832,0.78007585,0
412,459,0,0.7764055,0.83078325,0.78007585,0
413,460,0,0.827106,0.8309832,0.78007585,0
414,461,0,0.8701642,0.8309832,0.78007585,0
415,462,0,0.83344096,0.8309832,0.78007585,0
416,463,0,0.8539518,0.8309832,0.78007585,0
417,464,0,0.6046018,0.8309832,0.78007585,0
418,465,0,0.81453156,0.8309832,0.78007585,0
419,466,0,0.8581978,0.8309832,0.78007585,0
420,467,0,0.8423496,0.8309832,0.78007585,0
421,469,0,0.8699135,0.83308744,0.78007585,0
422,470,0,0.83308744,0.8309832,0.78007585,0
423,471,0,0.8683006,0.8309832,0.78007585,0
424,472,0,0.8360606,0.8309832,0.78007585,0
425,474,0,0.8615078,0.8309832,0.78007585,0
426,475,0,0.77370316,0.8309832,0.78007585,0
427,477,0,0.8305548,0.83078325,0.78007585,0
428,478,0,0.776312,0.8309832,0.78007585,0
429,479,0,0.82088596,0.83308744,0.78007585,0
430,480,0,0.86112094,0.83308744,0.78007585,0
431,481,0,0.81828505,0.83308744,0.78007585,0
432,482,0,0.83501524,0.83308744,0.78007585,0
433,483,0,0.8730002,0.83308744,0.78007585,0
434,485,0,0.8034843,0.83308744,0.78007585,0
435,487,0,0.7761972,0.8311385,0.78007585,0
436,488,0,0.7556629,0.83308744,0.78007585,0
437,489,0,0.8271106,0.83308744,0.78007585,0
438,490,0,0.7968239,0.83308744,0.78007585,0
439,491,0,0.70001316,0.83308744,0.78007585,0
440,492,0,0.8413727,0.83308744,0.78007585,0
441,493,0,0.8371089,0.83344096,0.78007585,0
442,494,0,0.8309832,0.83308744,0.78007585,0
443,495,0,0.8154196,0.8311385,0.78007585,0
444,496,0,0.83824486,0.8311385,0.78007585,0
445,498,0,0.81952184,0.83308744,0.78007585,0
446,499,0,0.8157405,0.83308744,0.78007585,0
447,501,0,0.8362808,0.8311385,0.78007585,0
448,502,0,0.666909,0.8311385,0.78007585,0
449,503,0,0.7240071,0.8309832,0.78007585,0
450,504,0,0.86165965,0.8311385,0.78007585,0
451,505,0,0.8614613,0.8309832,0.78007585,0
452,506,0,0.76526403,0.8309832,0.78007585,0
453,507,0,0.85048425,0.8311385,0.78007585,0
454,508,0,0.8032826,0.83308744,0.78007585,0
455,509,0,0.86746633,0.83344096,0.78007585,0
456,510,0,0.8306342,0.83308744,0.78007585,0
457,511,0,0.8292962,0.8311385,0.78007585,0
458,512,0,0.8493849,0.8311385,0.78007585,0
459,513,0,0.8297394,0.8311385,0.78007585,0
460,514,0,0.8534911,0.83308744,0.78007585,0
461,515,0,0.84396297,0.83344096,0.78007585,0
462,516,0,0.6087844,0.83344096,0.78007585,0
463,517,0,0.875957,0.83344096,0.78007585,0
464,518,0,0.8363964,0.83344096,0.78007585,0
465,519,0,0.83653414,0.83308744,0.78007585,0
466,520,0,0.76922655,0.83308744,0.78007585,0
467,521,0,0.83629364,0.83308744,0.78007585,0
468,522,0,0.87384886,0.8348425,0.78007585,0
469,523,0,0.8292583,0.83501524,0.78007585,0
470,524,0,0.7066925,0.83501524,0.78007585,0
471,525,0,0.8506617,0.8348425,0.78007585,0
472,526,0,0.77948046,0.83308744,0.78007585,0
473,527,0,0.87573934,0.8311385,0.78007585,0
474,528,0,0.8586345,0.8309832,0.78007585,0
475,529,0,0.85901815,0.8306342,0.78007585,0
476,530,0,0.8455164,0.8305548,0.78007585,0
477,531,0,0.8052892,0.8305548,0.78007585,0
478,532,0,0.85825163,0.8306342,0.78007585,0
479,534,0,0.8453894,0.8306342,0.78007585,0
480,536,0,0.7414613,0.8309832,0.78007585,0
481,537,0,0.8311385,0.8306342,0.78007585,0
482,539,0,0.75245404,0.8309832,0.78007585,0
483,540,0,0.8607086,0.8309832,0.78007585,0
484,541,0,0.84137154,0.8306342,0.78007585,0
485,542,0,0.8038043,0.8306342,0.78007585,0
486,543,0,0.83589584,0.8309832,0.78007585,0
487,544,0,0.8096251,0.8309832,0.78007585,0
488,545,0,0.8238379,0.8309832,0.78007585,0
489,546,0,0.8638743,0.8309832,0.78007585,0
490,548,0,0.8729181,0.8311385,0.78007585,0
491,549,0,0.8704073,0.8311385,0.78007585,0
492,550,0,0.7924418,0.8311385,0.78007585,0
493,551,0,0.75080985,0.8311385,0.78007585,0
494,552,0,0.8678174,0.8311385,0.78007585,0
495,553,0,0.8554892,0.8306342,0.78007585,0
496,554,0,0.79840785,0.8311385,0.78007585,0
497,555,0,0.81885606,0.8311948,0.78007585,0
498,556,0,0.4914823,0.8311385,0.78007585,0
499,557,0,0.7724063,0.8311385,0.78007585,0
500,558,0,0.8415804,0.8311948,0.78007585,0
501,559,0,0.7783196,0.8311948,0.78007585,0
502,560,0,0.7354743,0.8311948,0.78007585,0
503,561,0,0.87185436,0.83334816,0.78007585,0
504,562,0,0.86359346,0.8311948,0.78007585,0
505,563,0,0.8348425,0.83334816,0.78007585,0
506,564,0,0.7555439,0.83334816,0.78007585,0
507,565,0,0.8056944,0.83334816,0.78007585,0
508,566,0,0.8460886,0.8348425,0.78007585,0
509,567,0,0.8270619,0.8348425,0.78007585,0
510,568,0,0.8488817,0.8348425,0.78007585,0
511,569,0,0.86453676,0.83334816,0.78007585,0
512,570,0,0.8469571,0.8311948,0.78007585,0
513,571,0,0.8272503,0.83334816,0.78007585,0
514,572,0,0.764905,0.8311948,0.78007585,0
515,573,0,0.753791,0.8311948,0.78007585,0
516,575,0,0.84242105,0.8311385,0.78007585,0
517,576,0,0.8517117,0.8311948,0.78007585,0
518,577,0,0.8559532,0.8311948,0.78007585,0
519,578,0,0.83867884,0.8311948,0.78007585,0
520,579,0,0.8692938,0.83334816,0.78007585,0
521,580,0,0.80624473,0.8348425,0.78007585,0
522,581,0,0.7719135,0.83334816,0.78007585,0
523,582,0,0.6696033,0.8348425,0.78007585,0
524,583,0,0.78346217,0.8348425,0.78007585,0
525,584,0,0.7960307,0.83334816,0.78007585,0
526,586,0,0.7998687,0.8317937,0.78007585,0
527,587,0,0.8012272,0.8317937,0.78007585,0
528,588,0,0.8525183,0.8317937,0.78007585,0
529,589,0,0.622466,0.8311948,0.78007585,0
530,590,0,0.8311948,0.8311948,0.78007585,0
531,591,0,0.8245231,0.8311948,0.78007585,0
532,592,0,0.83334816,0.8317937,0.78007585,0
533,593,0,0.8396343,0.8317937,0.78007585,0
534,594,0,0.7961027,0.8311948,0.78007585,0
535,595,0,0.8189002,0.8307488,0.78007585,0
536,596,0,0.8431537,0.8311948,0.78007585,0
